   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      合肥,         -,     20:36,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      舒城,     21:40,     21:43,       3分,        64,        60,      11/-,        57/62/65,     86.5/92.5
  3,      庐江,     21:58,     22:01,       3分,        82,        79,    12.5/-,  58.5/63.5/66.5,     89.5/95.5
  4,      桐城,     22:29,     22:32,       3分,       113,       117,    18.5/-,  64.5/69.5/72.5,    97.5/103.5
  5,    安庆西,     22:59,     23:02,       3分,       143,       156,    23.5/-,  69.5/74.5/77.5,   105.5/111.5
  6,    天柱山,     23:24,     23:31,       7分,       168,       184,    28.5/-,  74.5/79.5/82.5,   113.5/119.5
  7,      太湖,     23:57,     23:59,       2分,       201,       218,    32.5/-,  78.5/83.5/86.5,   118.5/124.5
  8,      宿松,     00:28,     00:33,       5分,       232,       252,    40.5/-,  86.5/91.5/94.5,   129.5/135.5
  9,      九江,     01:40,     01:57,      17分,       304,       327,    50.5/-,96.5/101.5/104.5,     146.5/152
 10,      新余,     05:34,     05:39,       5分,       538,       635,      86/-,     152/156/161,       233/244
 11,      萍乡,     06:55,     06:59,       4分,       619,       760,     102/-,     178/184/190,       274/285
 12,      株洲,     08:00,     08:08,       8分,       684,       841,     112/-,     194/200/208,       301/315
 13,      湘潭,     08:33,     08:36,       3分,       717,       867,     115/-,     200/206/214,       312/325
 14,      娄底,     09:43,     09:49,       6分,       787,       966,     124/-,     215/223/230,       336/351
 15,      新化,     11:02,     11:05,       3分,       866,      1059,   135.5/-,232.5/240.5/247.5,   360.5/375.5
 16,      怀化,     13:59,     14:07,       8分,      1043,      1281,   156.5/-,270.5/279.5/288.5,   422.5/440.5
 17,      玉屏,     15:53,     15:59,       6分,      1157,      1401,   173.5/-,296.5/306.5/317.5,   464.5/484.5
 18,      镇远,     16:52,     16:58,       6分,      1216,      1462,   177.5/-,304.5/315.5/325.5,   476.5/497.5
 19,      凯里,     18:09,     18:16,       7分,      1293,      1550,   180.5/-,310.5/321.5/331.5,   488.5/509.5
 20,      贵阳,     20:54,     21:27,      33分,      1458,      1738,     201/-,     343/355/367,       542/566
 21,      安顺,     22:40,     22:44,       4分,      1564,      1835,     206/-,     353/365/377,       556/582
 22,    六盘水,     00:57,     01:08,      11分,      1701,      1987,     224/-,     381/393/407,       598/625
 23,      宣威,     02:42,     02:48,       6分,      1806,      2118,     236/-,     399/414/428,       629/656
 24,      曲靖,     03:46,     03:50,       4分,      1870,      2219,     243/-,     414/429/444,       654/684
 25,      昆明,     05:25,         -,          ,      1969,      2376,   254.5/-,   434.5/478/500,     687.5/729
