   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      广州,         -,     09:24,         -,         -,         -,         -,               -,              -
  2,    韶关东,     11:42,     11:47,      05分,       138,         0,    37.5/-,      83.5/87/95,      120.5/136
  3,      郴州,     13:26,     13:29,      03分,       242,         0,    53.5/-,    99.5/104/113,      195.5/221
  4,      衡阳,     15:14,     15:18,      04分,       350,         0,      75/-,     133/139/151,        255/288
  5,      株洲,     16:48,     16:53,      05分,       444,         0,      91/-,     158/165/179,        301/339
  6,      长沙,     17:32,     17:41,      09分,       488,         0,      98/-,     171/178/193,        307/346
  7,      岳阳,     19:17,     19:20,      03分,       593,         0,     112/-,     194/202/219,        357/403
  8,      赤壁,     20:39,     20:49,      10分,       675,         0,     124/-,     215/224/243,        395/445
  9,      咸宁,     21:16,     21:26,      10分,       712,         0,   128.5/-,   222.5/231/252,      402.5/454
 10,      武昌,     22:21,     22:41,      20分,       777,         0,   138.5/-,   238.5/248/270,      425.5/480
 11,      荆门,     01:48,     01:50,      02分,       984,         0,   163.5/-,   280.5/292/317,      500.5/564
 12,    宜昌东,     04:37,     04:57,      20分,      1153,         0,   173.5/-,   296.5/308/335,      533.5/601
 13,      恩施,     07:21,     07:31,      10分,      1317,         0,     192/-,     328/341/371,        590/665
 14,      利川,     08:15,     08:19,      04分,      1371,         0,     198/-,     337/350/381,        616/694
 15,      万州,     09:35,     09:41,      06分,      1451,         0,     206/-,     353/367/399,        640/721
 16,      梁平,     10:47,     10:53,      06分,      1523,         0,     213/-,     363/377/410,        656/739
 17,      开江,     11:18,     11:21,      03分,      1554,         0,     217/-,     370/385/418,        656/739
 18,      达州,     12:19,     12:30,      11分,      1615,         0,     224/-,     381/393/430,        667/752
 19,      渠县,     13:17,     13:25,      08分,      1673,         0,     229/-,     389/404/439,        694/782
 20,      广安,     13:55,     14:02,      07分,      1711,         0,     229/-,     389/404/439,        694/782
 21,    重庆北,     15:26,     15:26,      00分,      1802,         0,     243/-,     414/430/468,        737/830
