   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    北京西,         -,     21:23,         -,         -,         -,         -,               -,              -
  2,    高碑店,     22:23,     22:25,      02分,        60,         0,    14.5/-,      60.5/63/69,       90.5/102
  3,      保定,     23:03,     23:07,      04分,       100,         0,    23.5/-,      69.5/73/79,      104.5/118
  4,    石家庄,     00:32,     00:42,      10分,       189,         0,    43.5/-,     89.5/93/101,      135.5/153
  5,      邢台,     01:45,     01:59,      14分,       262,         0,    54.5/-,   100.5/105/114,      155.5/176
  6,      邯郸,     02:37,     02:45,      08分,       314,         0,    64.5/-,   115.5/120/131,      175.5/198
  7,      新乡,     04:33,     04:39,      06分,       430,         0,      81/-,     144/150/163,        222/251
  8,      郑州,     05:40,     05:57,      17分,       497,         0,      93/-,     163/170/184,        251/283
  9,      巩义,     06:53,     06:56,      03分,       570,         0,     102/-,     178/185/201,        274/309
 10,      偃师,     07:15,     07:17,      02分,       592,         0,     102/-,     178/185/201,        274/309
 11,      关林,     07:43,     07:46,      03分,       620,         0,     105/-,     184/191/208,        285/321
 12,      汝州,     08:47,     08:50,      03分,       684,         0,     115/-,     200/208/226,        312/352
 13,  平顶山西,     09:24,     09:27,      03分,       721,         0,     119/-,     207/215/234,        324/365
 14,      南召,     10:18,     10:20,      02分,       775,         0,   128.5/-,   222.5/231/252,      348.5/393
 15,      南阳,     11:02,     11:05,      03分,       819,         0,   135.5/-,   232.5/242/263,      360.5/406
 16,      邓州,     11:50,     11:52,      02分,       867,         0,   141.5/-,   244.5/254/276,      381.5/430
 17,      襄阳,     12:52,     13:15,      23分,       929,         0,   148.5/-,   254.5/265/288,      398.5/449
 18,    武当山,     14:54,     15:03,      09分,      1051,         0,   163.5/-,   280.5/292/317,      438.5/494
 19,      十堰,     15:22,     15:28,      06分,      1079,         0,   168.5/-,   288.5/300/326,      450.5/508
 20,    白河东,     16:27,     16:29,      02分,      1144,         0,   173.5/-,   296.5/308/335,      464.5/524
 21,      安康,     18:00,     18:08,      08分,      1237,         0,   189.5/-,   322.5/335/364,      504.5/569
 22,      万源,     19:59,     20:01,      02分,      1356,         0,     198/-,     337/350/381,        530/597
 23,      宣汉,     20:57,     21:01,      04分,      1414,         0,     206/-,     353/367/399,        556/627
 24,      达州,     21:45,     21:53,      08分,      1462,         0,     206/-,     353/367/399,        556/627
 25,      渠县,     22:40,     22:46,      06分,      1517,         0,     217/-,     370/385/418,        585/659
 26,      广安,     23:16,     23:21,      05分,      1553,         0,     217/-,     370/385/418,        585/659
 27,      重庆,     02:14,     02:53,      39分,      1731,         0,     236/-,     399/415/451,        629/709
 28,      桐梓,     07:59,     08:04,      05分,      2076,         0,     251/-,     426/443/481,        673/758
 29,      遵义,     09:29,     09:37,      08分,      2166,         0,   254.5/-,   434.5/452/491,      687.5/775
 30,      贵阳,     12:40,     12:40,      00分,      2357,         0,   273.5/-,   463.5/482/523,      734.5/828
