   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      重庆,         -,     09:46,         -,         -,         -,         -,               -,              -
  2,      綦江,     11:22,     11:26,      04分,        96,         0,    15.5/-,      61.5/64/70,       92.5/105
  3,      桐梓,     14:06,     14:12,      06分,       260,         0,    40.5/-,      86.5/90/98,      129.5/146
  4,      遵义,     15:18,     15:24,      06分,       332,         0,    46.5/-,     92.5/97/105,      140.5/159
  5,      贵阳,     18:23,     18:46,      23分,       517,         0,      69/-,     123/128/139,        186/210
  6,      安顺,     19:59,     20:06,      07分,       613,         0,      78/-,     139/145/157,        214/242
  7,      六枝,     20:47,     20:53,      06分,       661,         0,      86/-,     152/158/172,        233/263
  8,    六盘水,     22:21,     22:40,      19分,       755,         0,      98/-,     171/178/193,        263/297
  9,      宣威,     01:08,     01:15,      07分,       922,         0,     112/-,     194/202/219,        301/339
 10,      曲靖,     02:20,     02:25,      05分,       994,         0,     124/-,     215/224/243,        336/379
 11,      昆明,     04:13,     04:13,      00分,      1107,         0,   141.5/-,   244.5/254/276,      381.5/430
