   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      西安,         -,     14:36,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      渭南,     15:15,     15:17,       2分,        39,        56,      11/-,        57/62/65,     86.5/92.5
  3,      华山,     16:10,     16:12,       2分,        94,       123,    19.5/-,  65.5/70.5/73.5,    99.5/105.5
  4,      潼关,     16:27,     16:31,       4分,       111,       135,    21.5/-,  67.5/72.5/75.5,   102.5/108.5
  5,      灵宝,     17:32,     17:34,       2分,       176,       212,    32.5/-,  78.5/83.5/86.5,   118.5/124.5
  6,    三门峡,     18:16,     18:18,       2分,       220,       265,    41.5/-,  87.5/92.5/95.5,   132.5/138.5
  7,      渑池,     19:09,     19:12,       3分,       273,       318,    46.5/-, 92.5/97.5/100.5,   140.5/146.5
  8,      义马,     19:24,     19:27,       3分,       288,       332,    50.5/-,96.5/101.5/104.5,   146.5/152.5
  9,      洛阳,     20:15,     20:35,      20分,       339,       387,    54.5/-,100.5/105.5/108.5,   155.5/161.5
 10,      南阳,     23:59,     00:02,       3分,       563,       643,      91/-,     158/164/169,       243/253
 11,      襄阳,     01:45,     02:10,      25分,       669,       772,     102/-,     178/184/190,       274/285
 12,      随州,     03:49,     03:51,       2分,       793,       921,     119/-,     207/215/221,       324/337
 13,      武昌,     06:08,     06:28,      20分,       932,      1100,   138.5/-,238.5/246.5/255.5,   372.5/388.5
 14,      咸宁,     07:15,     07:18,       3分,       999,      1180,   148.5/-,254.5/263.5/272.5,   398.5/415.5
 15,      赤壁,     07:50,     07:53,       3分,      1034,      1218,   152.5/-,261.5/270.5/279.5,   409.5/427.5
 16,      岳阳,     08:56,     08:59,       3分,      1100,      1315,   163.5/-,280.5/289.5/299.5,   438.5/456.5
 17,      长沙,     10:26,     10:32,       6分,      1190,      1462,   177.5/-,304.5/315.5/325.5,   476.5/497.5
 18,      株洲,     11:10,     11:25,      15分,      1234,      1514,   180.5/-,310.5/321.5/331.5,   488.5/509.5
 19,      衡阳,     13:08,     13:14,       6分,      1352,      1648,     192/-,     328/339/351,       515/537
 20,      郴州,     14:55,     15:00,       5分,      1459,      1795,     206/-,     353/365/377,       556/582
 21,    韶关东,     16:38,     16:44,       6分,      1562,      1948,     217/-,     370/383/397,       597/624
 22,      广州,     19:14,     19:32,      18分,      1718,      2169,     240/-,     408/421/436,       638/667
 23,      佛山,     19:56,     20:00,       4分,      1760,      2191,     240/-,     408/421/436,       638/667
 24,      肇庆,     21:48,     21:52,       4分,      1872,      2278,     251/-,     426/441/456,       664/694
 25,    茂名东,     01:18,     01:25,       7分,      2082,      2530,   268.5/-,455.5/472.5/487.5,   719.5/752.5
 26,      雷州,     03:21,     03:35,      14分,      2205,      2667,   303.5/-,532.5/554.5/571.5,   837.5/876.5
 27,      徐闻,     04:27,     04:35,       8分,      2271,      2736,   315.5/-,557.5/581.5/599.5,   880.5/920.5
 28,      海口,     08:00,         -,          ,      2484,      2929,   354.5/-,   623.5/686/718,   1071.5/1136
