   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    青岛北,         -,     19:25,         -,         -,         -,         -,               -,              -
  2,      高密,     20:12,     20:15,      03分,        47,         0,    14.5/-,      60.5/63/69,       90.5/102
  3,      潍坊,     21:18,     21:21,      03分,       113,         0,    24.5/-,      70.5/74/80,      108.5/123
  4,    青州市,     21:53,     21:55,      02分,       148,         0,    37.5/-,      83.5/87/95,      125.5/142
  5,      淄博,     22:21,     22:24,      03分,       176,         0,    41.5/-,      87.5/91/99,      132.5/150
  6,    济南东,     23:28,     23:48,      20分,       243,         0,    53.5/-,    99.5/104/113,      152.5/172
  7,      衡水,     02:12,     02:22,      10分,     -1033,         0,      78/-,     139/145/157,        214/242
  8,      辛集,     02:55,     02:59,      04分,      -990,         0,      81/-,     144/150/163,        222/251
  9,  石家庄北,     04:03,     04:17,      14分,      -922,         0,      93/-,     163/170/184,        251/283
 10,      太原,     06:18,     06:18,      00分,      -787,         0,       0/-,           0/0/0,            0/0
