   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      周口,         -,     20:00,         -,         -,         -,         -,               -,              -
  2,      漯河,     21:00,     21:18,      18分,        60,         0,    12.5/-,      58.5/61/66,        87.5/99
  3,      许昌,     21:59,     22:03,      04分,       119,         0,    18.5/-,      64.5/67/73,       97.5/110
  4,      郑州,     23:00,     23:12,      12分,       180,         0,    32.5/-,      78.5/82/89,      118.5/134
  5,      邯郸,     02:04,     02:07,      03分,       364,         0,    64.5/-,   115.5/120/131,      175.5/198
  6,      邢台,     02:38,     02:40,      02分,       398,         0,      72/-,     129/134/146,        197/222
  7,    石家庄,     03:51,     03:56,      05分,       471,         0,      86/-,     152/158/172,        233/263
  8,      定州,     04:43,     05:12,      29分,       523,         0,      93/-,     163/170/184,        251/283
  9,      保定,     05:49,     05:53,      04分,       589,         0,     102/-,     178/185/201,        274/309
 10,    高碑店,     06:30,     06:32,      02分,       630,         0,     105/-,     184/191/208,        285/321
 11,      涿州,     06:50,     06:52,      02分,       650,         0,     112/-,     194/202/219,        301/339
 12,    北京西,     07:46,     07:46,      00分,       706,         0,     115/-,     200/206/226,        312/352
