   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      香坊,         -,     20:00,         -,         -,         -,         -,               -,              -
  2,      孙家,     20:09,     20:11,      02分,         9,         0,       8/-,        54/57/61,          78/88
  3,      平房,     20:31,     20:33,      02分,        31,         0,       8/-,        54/57/61,          78/88
  4,      五常,     22:21,     22:35,      14分,       141,         0,    16.5/-,      62.5/65/71,       96.5/109
  5,    山河屯,     23:01,     23:05,      04分,       181,         0,    21.5/-,      67.5/71/77,      102.5/116
  6,      舒兰,     23:41,     23:47,      06分,       221,         0,    28.5/-,      74.5/78/85,      112.5/127
  7,      蛟河,     01:27,     01:33,      06分,       327,         0,    41.5/-,      87.5/91/99,      132.5/150
  8,      敦化,     03:26,     03:36,      10分,       446,         0,    54.5/-,   100.5/105/114,      155.5/176
  9,      安图,     04:40,     04:45,      05分,       520,         0,    64.5/-,   115.5/120/131,      175.5/198
 10,      延吉,     05:43,     05:55,      12分,       583,         0,      75/-,     133/139/151,        205/231
 11,      图们,     06:45,     06:45,      00分,       645,         0,      78/-,     139/145/157,        214/242
