   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      贵阳,         -,     20:56,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      贵定,     21:56,     22:01,       5分,        60,        89,    14.5/-,      60.5/67/70,       90.5/96
  3,      凯里,     23:26,     23:31,       5分,       150,       188,    28.5/-,      74.5/82/86,     113.5/121
  4,      镇远,     00:45,     00:51,       6分,       229,       276,    41.5/-,     87.5/97/101,     132.5/141
  5,      玉屏,     01:50,     01:56,       6分,       294,       337,    50.5/-,    96.5/107/111,     146.5/156
  6,      怀化,     03:33,     03:45,      12分,       397,       457,    64.5/-,   115.5/128/133,     175.5/187
  7,      娄底,     07:52,     07:58,       6分,       656,       772,     102/-,     178/184/190,       274/285
  8,      湘乡,     08:48,     08:50,       2分,       708,       829,     112/-,     194/214/224,       301/320
  9,      湘潭,     09:28,     09:33,       5分,       752,       871,     115/-,     200/221/230,       312/331
 10,      株洲,     10:18,     10:35,      17分,       802,       897,     115/-,     200/221/230,       312/331
 11,      醴陵,     11:05,     11:09,       4分,       849,       939,     119/-,     207/228/239,       324/344
 12,      萍乡,     11:33,     11:39,       6分,       877,       978,     124/-,     215/237/248,       336/357
 13,      宜春,     12:22,     12:27,       5分,       926,      1049,   135.5/-,   232.5/256/268,     360.5/383
 14,      分宜,     12:45,     12:48,       3分,       949,      1073,   138.5/-,   238.5/263/275,     372.5/395
 15,      新余,     13:07,     13:11,       4分,       971,      1103,   141.5/-,   244.5/269/282,     381.5/405
 16,      樟树,     13:58,     14:02,       4分,      1022,      1179,   148.5/-,   254.5/280/293,     398.5/423
 17,      丰城,     14:19,     14:23,       4分,      1043,      1203,   152.5/-,   261.5/288/301,     409.5/435
 18,      进贤,     15:00,     15:04,       4分,      1084,      1269,   156.5/-,   268.5/296/309,     422.5/448
 19,      东乡,     15:31,     15:35,       4分,      1115,      1308,   163.5/-,   280.5/309/323,     438.5/465
 20,      鹰潭,     16:02,     16:20,      18分,      1146,      1349,   163.5/-,   280.5/309/323,     438.5/465
 21,      资溪,     18:34,     18:46,      12分,      1298,      1422,   173.5/-,   296.5/327/341,     464.5/493
 22,      光泽,     19:40,     19:45,       5分,      1364,      1466,   177.5/-,   304.5/335/351,     476.5/506
 23,      邵武,     20:29,     20:39,      10分,      1413,      1496,   177.5/-,   304.5/335/351,     476.5/506
 24,      顺昌,     22:06,     22:09,       3分,      1510,      1587,   189.5/-,   322.5/355/371,     504.5/535
 25,      永安,     02:04,     02:19,      15分,      1748,      1758,     201/-,     343/378/395,       542/575
 26,      漳平,     04:13,     04:30,      17分,      1877,      1862,     213/-,     363/400/418,       572/607
 27,    漳州东,     06:43,     06:48,       5分,      2027,      1988,     224/-,     381/420/439,       598/634
 28,      厦门,     07:35,         -,          ,      2079,      2043,     229/-,     389/428/448,       613/650
