   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      杭州,         -,     10:17,         -,         -,         -,         -,               -,              -
  2,    德清西,     11:02,     11:05,      03分,        45,         0,    12.5/-,      58.5/61/66,        87.5/99
  3,    长兴南,     11:45,     11:49,      04分,        88,         0,    19.5/-,      65.5/68/74,       99.5/113
  4,      广德,     12:24,     12:27,      03分,       127,         0,    28.5/-,      74.5/78/85,      112.5/127
  5,      宣城,     13:11,     13:15,      04分,       174,         0,    37.5/-,      83.5/87/95,      125.5/142
  6,      芜湖,     14:15,     14:21,      06分,       238,         0,    46.5/-,     92.5/97/105,      140.5/159
  7,      巢湖,     15:20,     15:24,      04分,       303,         0,    54.5/-,   100.5/105/114,      155.5/176
  8,      合肥,     16:19,     16:31,      12分,       362,         0,    64.5/-,   115.5/120/131,      175.5/198
  9,      蚌埠,     18:51,     19:00,      09分,       514,         0,      78/-,     139/145/157,        214/242
 10,      徐州,     21:40,     21:56,      16分,       683,         0,      98/-,     171/178/193,        263/297
 11,      砀山,     23:21,     23:24,      03分,       784,         0,     112/-,     194/202/219,        301/339
 12,      商丘,     00:12,     00:15,      03分,       835,         0,     115/-,     200/208/226,        312/352
 13,      兰考,     01:11,     01:14,      03分,       894,         0,     124/-,     215/224/243,        336/379
 14,      开封,     01:45,     01:48,      03分,       928,         0,   128.5/-,   222.5/231/252,      348.5/393
 15,      郑州,     02:34,     02:41,      07分,       977,         0,   138.5/-,   238.5/248/270,      372.5/420
 16,      洛阳,     04:15,     04:18,      03分,      1078,         0,   152.5/-,   261.5/272/296,      409.5/462
 17,    三门峡,     05:58,     06:35,      37分,      1181,         0,   163.5/-,   280.5/292/317,      438.5/494
 18,      灵宝,     07:17,     07:21,      04分,      1260,         0,   168.5/-,   288.5/300/326,      450.5/508
 19,      华山,     08:26,     08:29,      03分,      1329,         0,   177.5/-,   304.5/317/344,      476.5/537
 20,      渭南,     09:19,     09:21,      02分,      1382,         0,   180.5/-,   310.5/323/351,      488.5/551
 21,      西安,     10:24,     10:36,      12分,      1447,         0,   189.5/-,   322.5/335/364,      504.5/569
 22,      咸阳,     10:54,     10:56,      02分,      1477,         0,     192/-,     328/341/371,        515/580
 23,      武功,     11:29,     11:51,      22分,      1512,         0,     198/-,     337/350/381,        530/597
 24,      杨陵,     12:01,     12:10,      09分,      1544,         0,     198/-,     337/350/381,        530/597
 25,    蔡家坡,     12:39,     12:42,      03分,      1582,         0,     201/-,     343/357/387,        542/611
 26,      宝鸡,     13:22,     13:36,      14分,      1625,         0,     201/-,     343/357/387,        542/611
 27,      天水,     15:12,     15:18,      06分,      1735,         0,     217/-,     370/385/418,        585/659
 28,      武山,     16:23,     16:28,      05分,      1806,         0,     229/-,     389/404/439,        613/691
 29,      陇西,     16:54,     16:58,      04分,      1837,         0,     229/-,     389/404/439,        613/691
 30,      兰州,     19:32,     19:47,      15分,      1995,         0,     251/-,     426/443/481,        673/758
 31,      武威,     23:13,     23:19,      06分,      2216,         0,   273.5/-,   463.5/482/523,      734.5/828
 32,      金昌,     00:02,     00:05,      03分,      2265,         0,   278.5/-,   471.5/490/532,      747.5/842
 33,      张掖,     01:58,     02:04,      06分,      2381,         0,   290.5/-,   491.5/511/555,      775.5/874
 34,      清水,     03:49,     03:52,      03分,      2492,         0,   299.5/-,   507.5/527/573,      802.5/904
 35,    嘉峪关,     04:52,     05:00,      08分,      2555,         0,   302.5/-,   513.5/534/580,      814.5/918
 36,      玉门,     06:26,     06:32,      06分,      2649,         0,     317/-,     536/557/605,        849/957
 37,      柳园,     08:47,     08:53,      06分,      2790,         0,     328/-,     554/576/626,        879/990
 38,      哈密,     12:10,     12:32,      22分,      2993,         0,     352/-,     595/618/672,       940/1059
 39,      鄯善,     15:10,     15:16,      06分,      3173,         0,     372/-,     627/651/708,       994/1120
 40,    吐鲁番,     16:43,     16:49,      06分,      3266,         0,   385.5/-,   649.5/675/733,    1029.5/1160
 41,乌鲁木齐南,     18:26,     18:46,      20分,      3369,         0,   391.5/-,   659.5/685/745,    1045.5/1178
 42,  乌鲁木齐,     19:01,     19:01,      00分,      3404,         0,   391.5/-,   659.5/685/745,    1045.5/1178
