   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      银川,         -,     18:28,         -,         -,         -,         -,               -,              -
  2,      灵武,     19:06,     19:11,      05分,        38,         0,      11/-,        57/60/65,        86.5/98
  3,      定边,     20:45,     20:52,      07分,       137,         0,    29.5/-,      75.5/79/86,      115.5/131
  4,      靖边,     22:06,     22:12,      06分,       218,         0,    43.5/-,      89.5/95/98,      135.5/142
  5,      子洲,     23:24,     23:31,      07分,       296,         0,    62.5/-,   110.5/115/118,      166.5/188
  6,      绥德,     23:50,     23:53,      03分,       322,         0,    64.5/-,   115.5/120/131,      175.5/198
  7,      吕梁,     00:58,     01:05,      07分,       390,         0,      75/-,     133/139/151,        205/231
  8,      汾阳,     01:58,     02:01,      03分,       450,         0,      86/-,     152/158/172,        233/263
  9,      文水,     02:14,     02:17,      03分,       466,         0,      86/-,     152/158/172,        233/263
 10,      交城,     02:30,     02:36,      06分,       482,         0,      91/-,     158/165/179,        243/274
 11,      太原,     03:33,     04:18,      45分,       545,         0,       0/-,           0/0/0,            0/0
 12,  石家庄北,     06:14,     06:22,      08分,       706,         0,     119/-,     207/215/234,        324/365
 13,      藁城,     06:51,     06:53,      02分,       743,         0,   128.5/-,   222.5/231/252,      348.5/393
 14,      晋州,     07:07,     07:09,      02分,       759,         0,   128.5/-,   222.5/231/252,      348.5/393
 15,      衡水,     08:00,     08:10,      10分,       812,         0,   138.5/-,   238.5/247/270,      372.5/420
 16,      平原,     09:26,     09:29,      03分,       898,         0,       0/-,           0/0/0,            0/0
 17,      晏城,     10:36,     10:41,      05分,       968,         0,   152.5/-,   261.5/272/296,      409.5/462
 18,    济南东,     11:20,     11:36,      16分,      1012,         0,   152.5/-,   261.5/272/296,      409.5/462
 19,      淄博,     12:47,     12:52,      05分,      1099,         0,   168.5/-,   288.5/300/326,      450.5/508
 20,      潍坊,     13:56,     14:08,      12分,      1168,         0,   177.5/-, 304.5/315.5/342,     476.5/537
 21,      胶州,     15:23,     15:26,      03分,      1255,         0,   189.5/-,   322.5/335/364,      504.5/569
 22,      蓝村,     15:42,     15:45,      03分,      1274,         0,   189.5/-,   322.5/335/364,      504.5/569
 23,      青岛,     16:33,     16:33,      00分,      1325,         0,     192/-,   328/339/369.5,     515/579.5
