   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      广州,         -,     13:44,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      源潭,     14:29,     14:38,       9分,        45,        68,    12.5/-,  58.5/63.5/66.5,     87.5/93.5
  3,    韶关东,     16:15,     16:21,       6分,       151,       221,    37.5/-,  83.5/88.5/91.5,   125.5/131.5
  4,      坪石,     17:24,     17:26,       2分,       220,       308,    46.5/-, 92.5/97.5/100.5,   140.5/146.5
  5,      郴州,     18:11,     18:17,       6分,       267,       374,    53.5/-,99.5/104.5/107.5,   152.5/158.5
  6,      衡阳,     20:02,     20:08,       6分,       378,       521,      75/-,     133/138/142,       205/214
  7,      株洲,     21:46,     21:56,      10分,       482,       655,      91/-,     158/164/169,       243/253
  8,      长沙,     23:28,     23:54,      26分,       584,       707,      98/-,     171/176/182,       263/275
  9,      岳阳,     01:18,     01:24,       6分,       694,       854,     112/-,     194/200/208,       301/315
 10,      武昌,     05:36,     05:56,      20分,       952,      1069,   138.5/-,238.5/246.5/255.5,   372.5/388.5
 11,      孝感,     06:59,     07:02,       3分,      1035,      1159,   148.5/-,254.5/263.5/272.5,   398.5/415.5
 12,      花园,     07:23,     07:40,      17分,      1059,      1193,   148.5/-,254.5/263.5/272.5,   398.5/415.5
 13,      广水,     08:11,     08:45,      34分,      1107,      1238,   152.5/-,261.5/270.5/279.5,   409.5/427.5
 14,      信阳,     09:34,     09:40,       6分,      1190,      1303,   163.5/-,280.5/289.5/299.5,   438.5/456.5
 15,      确山,     10:27,     10:38,      11分,      1243,      1379,   168.5/-,288.5/298.5/307.5,   450.5/470.5
 16,    驻马店,     10:52,     10:55,       3分,      1268,      1399,   168.5/-,288.5/298.5/307.5,   450.5/470.5
 17,      西平,     11:22,     11:25,       3分,      1298,      1443,   173.5/-,296.5/306.5/317.5,   464.5/484.5
 18,      漯河,     11:44,     12:09,      25分,      1320,      1465,   177.5/-,304.5/315.5/325.5,   476.5/497.5
 19,      周口,     13:07,         -,          ,      1403,      1531,   180.5/-,310.5/321.5/331.5,   488.5/509.5
