   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      运城,         -,     12:36,         -,         -,         -,         -,               -,              -
  2,      闻喜,     13:10,     13:13,      03分,        34,         0,      11/-,        57/60/65,        83.5/95
  3,      东镇,     13:25,     13:27,      02分,        49,         0,      11/-,        57/60/65,        86.5/98
  4,      侯马,     13:56,     14:01,      05分,        80,         0,    12.5/-,      58.5/61/66,       89.5/101
  5,      临汾,     14:50,     15:06,      16分,       134,         0,    21.5/-,      67.5/71/77,      102.5/116
  6,      洪洞,     15:24,     15:26,      02分,       168,         0,    24.5/-,      70.5/74/80,      108.5/123
  7,      霍州,     16:04,     16:06,      02分,       208,         0,    32.5/-,      78.5/82/89,      118.5/134
  8,      灵石,     16:43,     16:45,      02分,       247,         0,    40.5/-,      86.5/90/98,      129.5/146
  9,      介休,     17:15,     17:19,      04分,       279,         0,    41.5/-,      87.5/91/99,      132.5/150
 10,      平遥,     17:40,     17:43,      03分,       304,         0,       0/-,           0/0/0,            0/0
 11,      太谷,     18:14,     18:16,      02分,       338,         0,    51.5/-,    97.5/102/110,      149.5/169
 12,      榆次,     18:43,     18:47,      04分,       367,         0,    54.5/-,   100.5/105/114,      155.5/176
 13,      太原,     19:19,     19:30,      11分,       403,         0,       0/-,           0/0/0,            0/0
 14,      忻州,     20:51,     20:54,      03分,       495,         0,      72/-,     129/134/146,        197/222
 15,      原平,     21:30,     21:34,      04分,       534,         0,       0/-,           0/0/0,            0/0
 16,      繁峙,     22:37,     22:39,      02分,       601,         0,      86/-,     152/158/172,        233/263
 17,    五台山,     23:04,     23:06,      02分,       628,         0,      91/-,     158/165/179,        243/274
 18,      灵丘,     00:18,     00:24,      06分,       702,         0,      98/-,     171/178/193,        263/297
 19,      涞源,     01:23,     01:27,      04分,       767,         0,     102/-,     178/185/201,        274/309
 20,      白涧,     02:58,     03:01,      03分,       862,         0,     112/-,     194/202/219,        301/339
 21,      北京,     05:33,     05:33,      00分,      1017,         0,     124/-,     215/223/230,        336/379
