   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    重庆北,         -,     16:58,         -,         -,         -,         -,               -,              -
  2,      广安,     18:15,     18:20,      05分,        77,         0,    21.5/-,      67.5/71/77,      102.5/116
  3,      渠县,     18:48,     18:53,      05分,       110,         0,    24.5/-,      70.5/74/80,      108.5/123
  4,      达州,     19:38,     19:50,      12分,       160,         0,    40.5/-,      86.5/90/98,      129.5/146
  5,      宣汉,     20:30,     20:32,      02分,       212,         0,    43.5/-,     89.5/93/101,      135.5/153
  6,      万源,     21:28,     21:33,      05分,       270,         0,    53.5/-,    99.5/104/113,      152.5/172
  7,      安康,     22:58,     23:24,      26分,       360,         0,      72/-,     129/134/146,        197/222
  8,      西安,     02:34,     02:54,      20分,       576,         0,     102/-,     178/185/201,        274/309
  9,      宝鸡,     04:47,     04:58,      11分,       709,         0,     124/-,     215/224/243,        336/379
 10,      天水,     06:39,     06:43,      04分,       821,         0,   141.5/-, 244.5/254/261.5,      381.5/430
 11,      甘谷,     07:25,     07:27,      02分,       867,         0,   148.5/-,   254.5/265/288,      398.5/449
 12,      陇西,     08:51,     08:53,      02分,       953,         0,   156.5/-,   268.5/279/303,      422.5/476
 13,      定西,     09:49,     09:51,      02分,      1011,         0,   163.5/-,   280.5/292/317,      438.5/494
 14,      兰州,     11:55,     12:10,      15分,      1137,         0,   177.5/-,   304.5/317/344,      476.5/537
 15,      西宁,     14:12,     14:20,      08分,      1274,         0,     192/-,     328/341/371,        515/580
 16,    张掖西,     17:51,     17:54,      03分,      1493,         0,     217/-,     370/385/418,        585/659
 17,    嘉峪关,     20:07,     20:22,      15分,      1629,         0,     240/-,     408/424/461,        640/721
 18,      玉门,     22:15,     22:17,      02分,      1757,         0,     251/-,     426/443/481,        673/758
 19,      柳园,     00:36,     00:51,      15分,      1898,         0,   263.5/-,   446.5/464/504,      704.5/794
 20,      哈密,     04:08,     04:23,      15分,      2110,         0,   290.5/-,   491.5/511/555,      775.5/874
 21,    鄯善北,     07:02,     07:07,      05分,      2284,         0,   313.5/-,   529.5/550/598,      834.5/940
 22,  吐鲁番北,     08:25,     08:35,      10分,      2367,         0,     317/-,     536/557/605,        849/957
 23,乌鲁木齐南,     10:12,     10:27,      15分,      2474,         0,     328/-,     554/576/626,        879/990
 24,  乌鲁木齐,     10:45,     10:45,      00分,      2507,         0,     328/-,     554/576/626,        879/990
