   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      宁波,         -,     07:39,         -,         -,         -,         -,               -,              -
  2,      余姚,     08:21,     08:26,      05分,        42,         0,      11/-,        57/60/65,        83.5/95
  3,      上虞,     08:55,     08:58,      03分,        76,         0,    12.5/-,      58.5/61/66,       89.5/101
  4,      绍兴,     09:23,     09:26,      03分,       104,         0,    16.5/-,      62.5/65/71,       96.5/109
  5,      义乌,     10:59,     11:02,      03分,       200,         0,    41.5/-,      87.5/91/99,      132.5/150
  6,      金华,     11:43,     11:49,      06分,       244,         0,    46.5/-,     92.5/97/105,      140.5/159
  7,      玉山,     13:48,     13:51,      03分,       369,         0,      69/-,     123/128/139,        186/210
  8,      上饶,     14:13,     14:17,      04分,       394,         0,      72/-,     129/134/146,        197/222
  9,      横峰,     14:45,     14:57,      12分,       426,         0,      78/-,     139/145/157,        214/242
 10,      鹰潭,     15:41,     15:55,      14分,       482,         0,       0/-,           0/0/0,            0/0
 11,      向塘,     17:08,     17:12,      04分,       569,         0,     102/-,     178/185/201,        274/309
 12,      南昌,     17:31,     17:41,      10分,       592,         0,     102/-,     178/185/201,        274/309
 13,      永修,     18:19,     18:21,      02分,       640,         0,     105/-,     184/191/208,        285/321
 14,      庐山,     19:01,     19:05,      04分,       682,         0,       0/-,           0/0/0,            0/0
 15,      瑞昌,     19:24,     19:49,      25分,       705,         0,     119/-,     207/215/234,        324/365
 16,      阳新,     20:36,     20:45,      09分,       777,         0,     124/-,     215/223/243,        336/379
 17,      武昌,     22:55,     23:17,      22分,       916,         0,   141.5/-,   244.5/254/276,      381.5/430
 18,    襄阳东,     02:31,     02:43,      12分,      1132,         0,   173.5/-,   296.5/308/335,      464.5/524
 19,      十堰,     04:44,     04:50,      06分,      1265,         0,     192/-,     328/341/371,        515/580
 20,      安康,     07:08,     07:29,      21分,      1409,         0,     206/-,     353/367/399,        556/627
 21,      万源,     09:25,     09:28,      03分,      1546,         0,     224/-,     381/396/430,        598/674
 22,      达州,     11:38,     11:48,      10分,      1679,         0,     236/-,     399/415/451,        629/709
 23,      南充,     13:26,     13:38,      12分,      1787,         0,     259/-,     442/459/474,        696/784
 24,      遂宁,     14:19,     14:23,      04分,      1840,         0,     271/-,     466/484/526,        733/826
 25,      成都,     16:15,     16:15,      00分,      1956,         0,   285.5/-,   492.5/512/556,      776.5/875
