   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      南京,         -,     14:39,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,    滁州北,     15:17,     15:22,       5分,        38,        57,      11/-,        57/62/65,     86.5/92.5
  3,      蚌埠,     16:55,     17:07,      12分,       136,       184,    28.5/-,  74.5/79.5/82.5,   113.5/119.5
  4,      徐州,     18:50,     19:23,      33分,       251,       348,    51.5/-,97.5/102.5/105.5,   149.5/155.5
  5,      砀山,     20:44,     20:54,      10分,       365,       431,    64.5/-,115.5/119.5/122.5,   175.5/182.5
  6,    虞城县,     21:26,     21:29,       3分,       407,       474,      69/-,     123/136/142,       186/198
  7,      商丘,     21:44,     21:48,       4分,       425,       494,      72/-,     129/142/146,       197/204
  8,      开封,     23:14,     23:17,       3分,       515,       625,      86/-,     152/156/161,       233/244
  9,      郑州,     00:03,     00:11,       8分,       564,       697,      93/-,     163/168/174,       251/263
 10,      洛阳,     01:43,     01:49,       6分,       664,       821,     112/-,     194/200/208,       301/315
 11,      西安,     06:56,     07:08,      12分,       977,      1208,   152.5/-,261.5/270.5/279.5,   409.5/427.5
 12,      兴平,     07:39,     07:41,       2分,      1020,      1254,       -/-,           -/-/-,           -/-
 13,      武功,     08:00,     08:18,      18分,      1041,      1281,       -/-,           -/-/-,           -/-
 14,      宝鸡,     09:27,     09:40,      13分,      1128,      1381,   168.5/-,288.5/298.5/307.5,   450.5/470.5
 15,      天水,     11:14,     11:20,       6分,      1235,      1536,   180.5/-,310.5/321.5/331.5,   488.5/509.5
 16,      陇西,     12:48,     12:51,       3分,      1329,      1682,     198/-,     337/349/361,       530/552
 17,      兰州,     15:25,     15:40,      15分,      1486,      1884,     213/-,     363/375/388,       572/598
 18,    武威南,     18:54,     18:56,       2分,      1695,      2174,       -/-,           -/-/-,           -/-
 19,      武威,     19:11,     19:17,       6分,      1712,      2187,     240/-,     408/449/470,       640/679
 20,      金昌,     20:00,     20:03,       3分,      1761,      2261,     243/-,     414/456/477,       654/694
 21,      张掖,     21:56,     22:02,       6分,      1877,      2431,   263.5/-,   446.5/492/514,     704.5/747
 22,      酒泉,     00:32,     00:40,       8分,      2033,      2632,   278.5/-,   471.5/519/543,     747.5/793
 23,    嘉峪关,     00:59,     01:07,       8分,      2060,      2654,       -/-,           -/-/-,           -/-
 24,      玉门,     02:33,     02:39,       6分,      2154,      2786,       -/-,           -/-/-,           -/-
 25,      柳园,     05:08,     05:14,       6分,      2309,      2951,   299.5/-,   507.5/559/584,     802.5/851
 26,      哈密,     08:31,     08:39,       8分,      2512,      3272,     323/-,     546/601/628,       863/915
 27,      鄯善,     11:17,     11:23,       6分,      2678,      3535,     341/-,     576/634/663,       911/966
 28,    吐鲁番,     12:50,     12:56,       6分,      2771,      3683,     352/-,     595/655/685,       940/997
 29,乌鲁木齐南,     14:33,     14:58,      25分,      2874,      3828,     365/-,     615/675/705,      976/1019
 30,乌鲁木齐,     15:13,         -,           ,      2914,      3828,     365/-,     615/675/705,      976/1019
