   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      上饶,         -,     16:50,         -,         -,         -,         -,               -,              -
  2,      横峰,     17:18,     17:22,      04分,        28,         0,      11/-,    56/59.5/64.5,      83.5/94.5
  3,      弋阳,     17:35,     17:38,      03分,        45,         0,    12.5/-,      58.5/61/66,        86.5/99
  4,      贵溪,     17:58,     18:08,      10分,        68,         0,    15.5/-,    61.5/64/69.5,     92.5/104.5
  5,      鹰潭,     18:25,     18:37,      12分,        95,         0,       0/-,           0/0/0,            0/0
  6,      东乡,     19:02,     19:06,      04分,       132,         0,    23.5/-,    69.5/72/77.5,     105.5/119
  7,      进贤,     19:34,     19:44,      10分,       164,         0,    29.5/-,    75.5/78/85.5,   115.5/130.5
  8,      向塘,     20:10,     20:32,      22分,       200,         0,    36.5/-,    83.5/86/94.5,    125.5/141.5
  9,    丰城南,     21:09,     21:12,      03分,       259,         0,    43.5/-,     89.5/93/101,      135.5/153
 10,      吉安,     22:39,     22:46,      07分,       349,         0,    62.5/-,   110.5/115/125,      166.5/188
 11,      兴国,     23:59,     00:04,      05分,       429,         0,      65/-, 133/138.5/150.5,        205/231
 12,      赣州,     00:52,     00:58,      06分,      -958,         0,      86/-,   152/158/161.5,      233/262.5
 13,      惠州,     05:58,     06:06,      08分,       788,         0,   139.5/-, 239.5/249/260.5,    360.5/416.5
 14,    东莞东,     06:51,     06:57,      06分,       841,         0,   155.5/-, 263.5/264/296.5,    409.5/461.5
 15,    广州东,     08:14,     08:14,      00分,       924,         0,   166.5/-,   296.5/309/336,      462.5/521
