   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    河口北,         -,     16:16,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      屏边,     17:07,     17:09,       2分,        51,        71,       -/-,           -/-/-,           -/-
  3,      蒙自,     17:42,     17:45,       3分,        86,       122,   130.5/-,206.5/212.5/218.5,       313/324
  4,    蒙自北,     18:01,     18:06,       5分,       105,       142,   130.5/-,206.5/212.5/218.5,       313/324
  5,      建水,     18:42,     18:44,       2分,       146,       194,   130.5/-,206.5/212.5/218.5,       313/324
  6,      通海,     19:49,     19:51,       2分,       213,       258,       -/-,           -/-/-,           -/-
  7,      玉溪,     20:33,     20:35,       2分,       257,       282,   130.5/-,206.5/212.5/218.5,       313/324
  8,      昆阳,     21:28,     21:35,       7分,       312,       338,       -/-,           -/-/-,           -/-
  9,      昆明,     22:25,     23:15,      50分,       369,       400,       -/-,           -/-/-,           -/-
 10,      大理,     07:35,         -,          ,       919,       758,   130.5/-,206.5/212.5/218.5,       313/324
