   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      银川,         -,     17:18,         -,         -,         -,         -,               -,              -
  2,      宁东,     18:07,     18:15,      08分,        49,         0,    12.5/-,      58.5/61/66,       89.5/101
  3,      定边,     21:09,     21:11,      02分,       231,         0,       -/-,      75.5/79/86,      115.5/131
  4,      靖边,     22:20,     22:27,      07分,       302,         0,       -/-,     89.5/93/101,      135.5/153
  5,      子洲,     23:39,     23:42,      03分,       381,         0,       -/-,   110.5/115/125,      166.5/188
  6,      绥德,     00:01,     00:11,      10分,       403,         0,       -/-,   115.5/120/131,      175.5/198
  7,      吕梁,     01:17,     01:23,      06分,       479,         0,       -/-,     133/139/151,        205/231
  8,      汾阳,     02:13,     02:17,      04分,       535,         0,       -/-,     152/158/172,        233/263
  9,      文水,     02:31,     02:35,      04分,       553,         0,       -/-,     152/158/172,        233/263
 10,      太原,     04:13,     04:36,      23分,       655,         0,       0/-,           0/0/0,            0/0
 11,  石家庄北,     06:32,     06:46,      14分,       794,         0,       -/-,     207/215/234,        324/365
 12,      辛集,     07:37,     07:41,      04分,       859,         0,       -/-,   222.5/231/252,      348.5/393
 13,      衡水,     08:15,     08:18,      03分,       897,         0,       -/-,   238.5/248/270,      372.5/420
 14,      德州,     09:09,     09:12,      03分,       951,         0,       -/-,   244.5/254/276,      381.5/430
 15,      平原,     09:35,     09:38,      03分,       977,         0,       0/-,           0/0/0,            0/0
 16,      泰山,     11:39,     11:41,      02分,      1101,         0,       0/-,           0/0/0,            0/0
 17,      磁窑,     12:27,     12:30,      03分,      1149,         0,   168.5/-,   288.5/300/326,      450.5/508
 18,      兖州,     13:05,     13:08,      03分,      1187,         0,       -/-,   296.5/308/335,      464.5/524
 19,      邹城,     13:38,     13:40,      02分,      1220,         0,       -/-,   296.5/308/335,      464.5/524
 20,      滕州,     14:06,     14:08,      02分,      1248,         0,       -/-,   304.5/317/344,      476.5/537
 21,    枣庄西,     14:30,     14:33,      03分,      1272,         0,       -/-,   304.5/317/344,      476.5/537
 22,      徐州,     15:50,     16:49,      59分,      1352,         0,       -/-,   322.5/335/364,      504.5/569
 23,      宿州,     19:04,     19:08,      04分,      1546,         0,       -/-,     328/341/371,        515/580
 24,      蚌埠,     20:07,     20:17,      10分,      1609,         0,       -/-,     343/357/387,        542/611
 25,      明光,     20:56,     21:01,      05分,      1658,         0,     206/-,     353/367/399,        556/627
 26,    滁州北,     21:49,     22:00,      11分,      1711,         0,       -/-,     363/377/410,        572/645
 27,      南京,     22:48,     22:55,      07分,      1770,         0,       -/-,     370/385/418,        585/659
 28,      常州,     01:28,     01:32,      04分,      1930,         0,       -/-,     389/404/439,        613/691
 29,      无锡,     01:59,     02:04,      05分,      1961,         0,       -/-,     399/415/451,        629/709
 30,      苏州,     02:32,     02:37,      05分,      1994,         0,       -/-,     399/415/451,        629/709
 31,    上海南,     03:52,     04:22,      30分,      2074,         0,       -/-,     414/430/468,        654/737
 32,      嘉兴,     05:08,     05:11,      03分,      2150,         0,       -/-,     426/443/481,        673/758
 33,      海宁,     05:33,     05:36,      03分,      2175,         0,       -/-,     426/443/481,        673/758
 34,      杭州,     06:29,     06:29,      00分,      2231,         0,       -/-,   434.5/452/491,      687.5/775
