   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      郴州,         -,     20:01,         -,         -,         -,         -,               -,              -
  2,      耒阳,     20:56,     21:21,      25分,        55,         0,    14.5/-,      60.5/63/69,       90.5/102
  3,      衡阳,     22:15,     22:39,      24分,       134,         0,    23.5/-,      69.5/73/79,      104.5/118
  4,      衡山,     23:10,     23:34,      24分,       189,         0,    29.5/-,      75.5/79/86,      115.5/131
  5,      株洲,     00:33,     00:57,      24分,     -1168,         0,    43.5/-,     89.5/93/101,      135.5/153
  6,      萍乡,     01:55,     02:10,      15分,     -1086,         0,    53.5/-,    99.5/104/113,      152.5/172
  7,      宜春,     02:53,     02:57,      04分,     -1028,         0,    64.5/-,   115.5/120/131,      175.5/198
  8,      新余,     03:45,     03:49,      04分,      -976,         0,      69/-,     123/128/139,        186/210
  9,      鹰潭,     06:38,     06:51,      13分,      -803,         0,       0/-,           0/0/0,            0/0
 10,      贵溪,     07:07,     07:10,      03分,      -774,         0,     102/-,     178/185/201,        274/309
 11,      上饶,     08:05,     08:10,      05分,      -716,         0,     112/-,     194/202/219,        301/339
 12,      玉山,     08:31,     08:36,      05分,      -690,         0,     115/-,     200/208/226,        312/352
 13,      金华,     10:38,     10:44,      06分,       877,         0,   135.5/-,   232.5/242/263,      360.5/406
 14,      诸暨,     11:49,     11:52,      03分,      -492,         0,   141.5/-,   244.5/254/276,      381.5/430
 15,      杭州,     13:17,     13:38,      21分,      -404,         0,   152.5/-,   261.5/272/296,      409.5/462
 16,      海宁,     14:17,     14:20,      03分,      -344,         0,   156.5/-,   268.5/279/303,      422.5/476
 17,      嘉兴,     14:40,     14:43,      03分,      -321,         0,   163.5/-,   280.5/292/317,      438.5/494
 18,    上海南,     15:57,     15:57,      00分,      -244,         0,   173.5/-,296.5/306.5/317.5,      464.5/524
