   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      周口,         -,     09:25,         -,         -,         -,         -,               -,              -
  2,      项城,     09:52,     09:56,      04分,        27,         0,       9/-,        55/58/63,          80/91
  3,      沈丘,     10:16,     10:20,      04分,        51,         0,      11/-,        57/60/65,        83.5/94
  4,    界首市,     10:47,     10:50,      03分,        82,         0,    12.5/-,      58.5/64/67,       89.5/101
  5,      阜阳,     12:02,     12:19,      17分,       157,         0,    23.5/-,      69.5/75/79,      104.5/118
  6,      淮南,     13:48,     13:52,      04分,       263,         0,    41.5/-,      87.5/93/99,      132.5/150
  7,      蚌埠,     15:43,     16:04,      21分,       378,         0,    51.5/-,    97.5/102/110,      149.5/169
  8,    滁州北,     17:30,     17:34,      04分,       485,         0,      69/-,     123/128/139,        186/210
  9,      南京,     18:20,     18:29,      09分,       535,         0,      75/-,     133/138/142,        205/231
 10,      常州,     20:09,     20:13,      04分,       644,         0,      93/-,     163/170/174,        251/283
 11,      无锡,     20:40,     20:44,      04分,       675,         0,      98/-,     171/176/182,        263/297
 12,      苏州,     21:17,     21:20,      03分,       712,         0,     102/-,     178/184/190,        274/309
 13,      上海,     22:34,     22:34,      00分,       789,         0,     112/-,     194/202/219,        301/339
