   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      兰州,         -,     23:56,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      定西,     01:16,     01:29,      13分,        97,       118,    18.5/-,  64.5/69.5/72.5,    97.5/103.5
  3,      陇西,     02:22,     02:27,       5分,       163,       202,    32.5/-,  78.5/83.5/86.5,   118.5/124.5
  4,      武山,     02:52,     02:55,       3分,       193,       241,    40.5/-,  86.5/91.5/94.5,   129.5/135.5
  5,      甘谷,     03:25,     03:29,       4分,       195,       281,    43.5/-,  89.5/94.5/97.5,   135.5/141.5
  6,      天水,     05:00,     05:07,       7分,       321,       348,    51.5/-,97.5/102.5/105.5,   149.5/155.5
  7,      宝鸡,     07:46,     07:54,       8分,       487,       503,      72/-,     129/132/136,       197/204
  8,    蔡家坡,     08:24,     08:26,       2分,       525,       546,      75/-,     133/138/142,       205/214
  9,      兴平,     09:29,     09:31,       2分,       590,       630,       -/-,           -/-/-,           -/-
 10,      咸阳,     09:48,     09:51,       3分,       609,       653,      91/-,     158/164/169,       243/253
 11,      西安,     10:15,     10:25,      10分,       636,       676,      93/-,     163/168/174,       251/263
 12,      渭南,     11:04,     11:06,       2分,       685,       732,      98/-,     171/176/182,       263/275
 13,      灵宝,     13:10,     13:12,       2分,       811,       888,     115/-,     200/206/214,       312/325
 14,  三门峡西,     13:36,     13:41,       5分,       837,       918,     119/-,     207/215/221,       324/337
 15,    三门峡,     14:03,     14:12,       9分,       864,       941,     124/-,     215/223/230,       336/351
 16,      洛阳,     16:15,     16:18,       3分,       996,      1063,   138.5/-,238.5/246.5/255.5,   372.5/388.5
 17,      巩义,     16:58,     17:01,       3分,      1039,      1117,   141.5/-,244.5/252.5/261.5,   381.5/398.5
 18,      郑州,     18:08,     18:20,      12分,      1109,      1187,   148.5/-,254.5/263.5/272.5,   398.5/415.5
 19,      民权,     19:51,     19:54,       3分,      1212,      1465,   163.5/-,280.5/289.5/299.5,   438.5/456.5
 20,      商丘,     20:34,     20:38,       4分,      1255,      1390,   168.5/-,288.5/298.5/307.5,   450.5/470.5
 21,    虞城县,     20:58,     21:01,       3分,      1279,      1410,   173.5/-,296.5/306.5/317.5,   464.5/484.5
 22,    夏邑县,     21:14,     21:27,      13分,      1295,      1425,   173.5/-,296.5/306.5/317.5,   464.5/484.5
 23,      砀山,     21:45,     21:51,       6分,      1326,      1453,   177.5/-,304.5/315.5/325.5,   476.5/497.5
 24,      徐州,     22:55,     23:14,      19分,      1396,      1536,   180.5/-,310.5/321.5/331.5,   488.5/509.5
 25,    枣庄西,     00:07,     00:10,       3分,      1468,      1604,     192/-,     328/339/351,       515/537
 26,      滕州,     00:32,     00:36,       4分,      1493,      1638,     192/-,     328/339/351,       515/537
 27,      兖州,     01:16,     01:21,       5分,      1537,      1699,     198/-,     337/349/361,       530/552
 28,      泰山,     02:17,     02:20,       3分,      1598,      1782,     206/-,     353/365/377,       556/582
 29,      济南,     03:19,     03:37,      18分,      1660,      1855,     213/-,     363/375/388,       572/598
 30,      淄博,     04:41,     04:43,       2分,      1742,      1965,     224/-,     381/393/407,       598/625
 31,    青州市,     05:09,     05:11,       2分,      1770,      2008,     224/-,     381/393/407,       598/625
 32,      潍坊,     05:43,     05:46,       3分,      1804,      2065,     229/-,     389/403/416,       613/640
 33,      高密,     06:29,     06:32,       3分,      1850,      2150,     240/-,     408/421/436,       640/669
 34,    青岛北,     07:20,     07:25,       5分,      1901,      2233,     243/-,     414/429/444,       654/684
 35,      青岛,     07:48,         -,          ,      1912,      2248,     243/-,     414/429/444,       654/684
