   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      兰州,         -,     08:38,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      定西,     09:58,     10:02,       4分,        80,       118,       -/-,           -/-/-,           -/-
  3,      陇西,     10:22,     10:58,      36分,       104,       202,       -/-,           -/-/-,           -/-
  4,      武山,     11:23,     11:25,       2分,       165,       241,       -/-,           -/-/-,           -/-
  5,      甘谷,     11:57,     11:59,       2分,       199,       281,       -/-,           -/-/-,           -/-
  6,      天水,     13:13,     13:19,       6分,       275,       348,       -/-,           -/-/-,           -/-
  7,      宝鸡,     15:57,     16:07,      10分,       439,       503,       -/-,           -/-/-,           -/-
  8,      西安,     18:10,     18:20,      10分,       572,       676,       -/-,           -/-/-,           -/-
  9,      渭南,     19:03,     19:06,       3分,       625,       732,       -/-,           -/-/-,           -/-
 10,      洛阳,     23:33,     23:38,       5分,       895,      1063,       -/-,           -/-/-,           -/-
 11,      郑州,     01:43,     01:55,      12分,      1025,      1187,       -/-,           -/-/-,           -/-
 12,      民权,     03:24,     03:27,       3分,      1126,      1338,       -/-,           -/-/-,           -/-
 13,      商丘,     04:07,     04:11,       4分,      1169,      1390,       -/-,           -/-/-,           -/-
 14,      徐州,     06:10,     06:25,      15分,      1292,      1536,       -/-,           -/-/-,           -/-
 15,      新沂,     07:38,     07:43,       5分,      1380,      1645,       -/-,           -/-/-,           -/-
 16,      沭阳,     08:19,     08:22,       3分,      1421,      1697,       -/-,           -/-/-,           -/-
 17,      淮安,     09:02,     09:05,       3分,      1464,      1756,       -/-,           -/-/-,           -/-
 18,      阜宁,     09:48,     09:51,       3分,      1510,      1818,       -/-,           -/-/-,           -/-
 19,      建湖,     10:06,     10:09,       3分,      1528,      1838,       -/-,           -/-/-,           -/-
 20,      盐城,     10:53,     10:57,       4分,      1575,      1879,       -/-,           -/-/-,           -/-
 21,      泰州,     13:18,         -,          ,      1720,      2036,     229/-,     389/403/416,       613/640
