   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      襄阳,         -,     14:20,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      枣阳,     15:07,     15:10,       3分,        49,        72,       -/-,           -/-/-,           -/-
  3,      随州,     16:00,     16:05,       5分,       102,       149,    23.5/-,  69.5/74.5/77.5,   104.5/110.5
  4,      云梦,     17:01,     17:11,      10分,       163,       237,    37.5/-,      83.5/92/97,     125.5/134
  5,      武昌,     18:57,     19:23,      26分,       279,       328,   163.5/-,280.5/289.5/299.5,   438.5/456.5
  6,      鄂州,     20:45,     20:49,       4分,       387,       406,       -/-,           -/-/-,           -/-
  7,      黄石,     21:17,     21:26,       9分,       419,       433,       -/-,           -/-/-,           -/-
  8,      阳新,     21:54,     21:58,       4分,       456,       477,       -/-,           -/-/-,           -/-
  9,      鹰潭,     02:03,     02:16,      13分,       705,       827,       -/-,           -/-/-,           -/-
 10,      上饶,     03:57,     04:03,       6分,       819,       943,       -/-,           -/-/-,           -/-
 11,      金华,     06:41,     06:47,       6分,       983,      1132,       -/-,           -/-/-,           -/-
 12,      义乌,     07:21,     07:24,       3分,      1023,      1184,       -/-,           -/-/-,           -/-
 13,      诸暨,     07:52,     07:55,       3分,      1054,      1227,       -/-,           -/-/-,           -/-
 14,    杭州东,     09:04,     09:10,       6分,      1126,      1345,   173.5/-,296.5/306.5/317.5,   464.5/484.5
 15,      海宁,     09:46,     09:55,       9分,      1168,      1404,   177.5/-,304.5/315.5/325.5,   476.5/497.5
 16,      嘉兴,     10:15,     10:18,       3分,      1197,      1432,   180.5/-,310.5/321.5/331.5,   488.5/509.5
 17,      松江,     10:52,     10:55,       3分,      1234,      1486,   189.5/-,322.5/333.5/343.5,   504.5/527.5
 18,   上海南,     11:26,         -,           ,      1266,      1512,   203.5/-,336.5/347.5/357.5,   518.5/541.5
