   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      烟台,         -,     09:03,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      桃村,     09:52,     09:56,       4分,        49,        54,      11/-,        57/62/65,     86.5/92.5
  3,      海阳,     10:12,     10:16,       4分,        69,        73,    12.5/-,  58.5/63.5/66.5,     89.5/95.5
  4,      莱西,     11:01,     11:04,       3分,       118,       128,    19.5/-,  65.5/70.5/73.5,    99.5/105.5
  5,      蓝村,     11:58,     12:13,      15分,       175,       183,    28.5/-,  74.5/79.5/82.5,   113.5/119.5
  6,      胶州,     12:31,     12:41,      10分,       208,       204,    32.5/-,  78.5/83.5/86.5,   118.5/124.5
  7,      诸城,     13:22,     13:26,       4分,       259,       268,    41.5/-,  87.5/92.5/95.5,   132.5/138.5
  8,      五莲,     13:51,     13:58,       7分,       288,       303,    46.5/-, 92.5/97.5/100.5,   140.5/146.5
  9,      莒县,     14:25,     14:28,       3分,       322,       343,    51.5/-,97.5/102.5/105.5,   149.5/155.5
 10,      沂水,     14:38,     14:40,       2分,       335,       353,    51.5/-,97.5/102.5/105.5,   149.5/155.5
 11,      沂南,     14:55,     14:57,       2分,       352,       373,    53.5/-,99.5/104.5/107.5,   152.5/158.5
 12,    临沂北,     15:29,     15:34,       5分,       386,       418,    62.5/-,110.5/114.5/117.5,   166.5/174.5
 13,      郯城,     16:14,     16:16,       2分,       431,       476,      69/-,     123/126/130,       186/194
 14,      新沂,     16:50,     17:13,      23分,       467,       511,      72/-,     129/132/136,       197/204
 15,      邳州,     17:37,     17:49,      12分,       514,       548,      75/-,     133/138/142,       205/214
 16,      徐州,     18:42,     18:54,      12分,       579,       620,      86/-,     152/156/161,       233/244
 17,      砀山,     19:45,     19:48,       3分,       642,       703,      98/-,     171/176/182,       263/275
 18,      商丘,     20:40,     20:42,       2分,       697,       766,     102/-,     178/184/190,       274/285
 19,      民权,     21:19,     21:31,      12分,       736,       818,     105/-,     184/190/196,       285/297
 20,      兰考,     21:53,     22:15,      22分,       770,       854,     112/-,     194/200/208,       301/315
 21,      开封,     22:46,     22:50,       4分,       823,       897,     115/-,     200/206/214,       312/325
 22,      郑州,     23:36,     00:14,      38分,       873,       969,     124/-,     215/223/230,       336/351
 23,      许昌,     01:09,     01:12,       3分,       966,      1055,   135.5/-,232.5/240.5/247.5,   360.5/377.5
 24,    驻马店,     02:26,     02:29,       3分,      1043,      1175,   148.5/-,254.5/263.5/272.5,   398.5/415.5
 25,      信阳,     03:28,     03:36,       8分,      1105,      1271,   156.5/-,270.5/279.5/288.5,   422.5/440.5
 26,      广水,     04:22,     04:28,       6分,      1159,      1336,   163.5/-,280.5/289.5/299.5,   438.5/456.5
 27,      武昌,     06:20,     06:42,      22分,      1277,      1505,   180.5/-,310.5/321.5/331.5,   488.5/509.5
 28,      咸宁,     07:31,     07:34,       3分,      1348,      1585,   189.5/-,322.5/333.5/343.5,   504.5/527.5
 29,      岳阳,     09:40,     09:46,       6分,      1477,      1720,     198/-,     337/349/361,       530/552
 30,      汨罗,     10:27,     10:37,      10分,      1524,      1789,     206/-,     353/365/377,       556/582
 31,      长沙,     11:27,     11:46,      19分,      1584,      1867,     213/-,     363/375/388,       572/598
 32,      株洲,     12:25,     12:31,       6分,      1642,      1919,     217/-,     370/383/397,       585/611
 33,      衡山,     13:22,     13:24,       2分,      1699,      2002,     224/-,     381/393/407,       598/625
 34,      衡阳,     14:01,     14:10,       9分,      1738,      2053,     229/-,     389/403/416,       613/640
 35,      耒阳,     14:55,     14:57,       2分,      1792,      2116,     236/-,     399/414/428,       629/656
 36,      郴州,     15:56,     16:02,       6分,      1853,      2200,     240/-,     408/421/436,       640/669
 37,    韶关东,     17:41,     17:47,       6分,      1958,      2353,   254.5/-,434.5/449.5/464.5,   713.5/746.5
 38,      广州,     20:30,         -,          ,      2127,      2574,   273.5/-,463.5/480.5/496.5,   805.5/842.5
