   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      嫩江,         -,     06:21,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      九三,     06:53,     06:56,       3分,        32,        37,       -/-,           -/-/-,           -/-
  3,      讷河,     07:34,     07:39,       5分,        73,        93,       -/-,           -/-/-,           -/-
  4,      拉哈,     08:06,     08:08,       2分,       105,       132,       -/-,           -/-/-,           -/-
  5,      富裕,     08:50,     08:53,       3分,       149,       180,       -/-,           -/-/-,           -/-
  6,  齐齐哈尔,     09:47,     10:02,      15分,       206,       243,       -/-,           -/-/-,           -/-
  7,      泰康,     10:48,     10:52,       4分,       258,       319,    46.5/-,    92.5/102/107,           -/-
  8,      大庆,     11:25,     11:29,       4分,       295,       361,       -/-,           -/-/-,           -/-
  9,    哈尔滨,     13:20,     13:41,      21分,       410,       531,     115/-,     200/206/214,           -/-
 10,      阿城,     14:11,     14:13,       2分,       461,       760,       -/-,           -/-/-,           -/-
 11,      尚志,     15:17,     15:19,       2分,       527,       672,       -/-,           -/-/-,           -/-
 12,   亚布力,     16:06,     16:08,       2分,       576,       896,     115/-,           -/-/-,           -/-
 13,      海林,     17:56,     17:58,       2分,       686,       864,       -/-,           -/-/-,           -/-
 14,    牡丹江,     18:26,         -,          ,       725,       886,     115/-,     200/221/230,           -/-
