   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,  石家庄北,         -,     15:30,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      晋州,     16:09,     16:11,       2分,        39,        54,    12.5/-,  58.5/63.5/66.5,     87.5/93.5
  3,      辛集,     16:26,     16:28,       2分,        56,        75,    14.5/-,  60.5/65.5/68.5,     90.5/96.5
  4,      衡水,     17:03,     17:24,      21分,        93,       122,    21.5/-,  67.5/72.5/75.5,   102.5/108.5
  5,    清河城,     18:14,     18:18,       4分,       164,       202,    32.5/-,  78.5/83.5/86.5,   118.5/124.5
  6,      聊城,     19:12,     19:16,       4分,       222,       274,    43.5/-,  89.5/94.5/97.5,   135.5/141.5
  7,      郓城,     20:15,     20:25,      10分,       285,       374,    54.5/-,100.5/105.5/108.5,   155.5/161.5
  8,      菏泽,     21:00,     21:04,       4分,       330,       430,    64.5/-,115.5/119.5/122.5,   175.5/182.5
  9,    商丘南,     22:19,     22:23,       4分,       409,       535,      75/-,     133/138/142,       205/214
 10,      亳州,     23:04,     23:14,      10分,       454,       599,      81/-,     144/148/154,       222/231
 11,      阜阳,     00:23,     00:39,      16分,       533,       703,      98/-,     171/176/182,       263/275
 12,      合肥,     03:19,     03:33,      14分,       709,       924,     119/-,     207/215/221,       324/337
 13,      南京,     05:24,     05:31,       7分,       834,      1080,   152.5/-,270.5/282.5/291.5,   426.5/445.5
 14,      镇江,     06:11,     06:15,       4分,       881,      1144,   164.5/-,288.5/300.5/309.5,   451.5/472.5
 15,      常州,     06:59,     07:03,       4分,       929,      1216,   170.5/-,300.5/312.5/323.5,   472.5/493.5
 16,      无锡,     07:30,     07:37,       7分,       960,      1255,   170.5/-,300.5/312.5/323.5,   472.5/493.5
 17,      苏州,     08:34,     08:38,       4分,      1024,      1297,   177.5/-,310.5/323.5/334.5,   489.5/510.5
 18,      上海,     10:05,         -,          ,      1115,      1391,   185.5/-,326.5/339.5/350.5,   513.5/535.5
