   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    重庆北,         -,     12:20,         -,         -,         -,         -,               -,              -
  2,      涪陵,     13:30,     13:36,      06分,        70,         0,    15.5/-,      61.5/64/70,       92.5/105
  3,      武隆,     14:33,     14:44,      11分,       133,         0,    24.5/-,      70.5/74/80,      108.5/123
  4,      黔江,     16:24,     16:33,      09分,       244,         0,    41.5/-,      87.5/91/99,      132.5/150
  5,      酉阳,     17:34,     17:43,      09分,       314,         0,    53.5/-,    99.5/104/113,      152.5/172
  6,      秀山,     18:14,     18:20,      06分,       354,         0,    62.5/-,   110.5/115/125,      166.5/188
  7,      铜仁,     19:27,     19:33,      06分,       427,         0,      72/-,     129/132/146,        197/222
  8,      怀化,     20:34,     20:50,      16分,       494,         0,      81/-,     144/150/163,        222/251
  9,      株洲,     02:33,     02:39,      06分,       853,         0,   135.5/-, 232.5/242/247.5,      360.5/406
 10,      衡阳,     04:04,     04:08,      04分,       944,         0,   148.5/-,   254.5/265/288,      398.5/449
 11,      郴州,     05:49,     05:52,      03分,      1049,         0,   163.5/-,   280.5/292/317,      438.5/494
 12,    韶关东,     07:49,     07:55,      06分,      1169,         0,   177.5/-,   304.5/317/344,      510.5/575
 13,      广州,     10:36,     10:36,      00分,      1336,         0,     198/-,     337/350/381,        602/678
