   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    哈尔滨,         -,     08:27,         -,         -,         -,         -,               -,              -
  2,      滨江,     08:32,     08:35,      03分,         5,         0,       8/-,        54/57/61,          78/88
  3,      呼兰,     08:56,     08:58,      02分,        29,         0,       9/-,        55/58/63,          80/91
  4,    康金井,     09:16,     09:19,      03分,        49,         0,      11/-,        57/60/65,        86.5/98
  5,    兴隆镇,     09:42,     09:44,      02分,        75,         0,    15.5/-,      61.5/64/70,       92.5/105
  6,      绥化,     10:08,     10:10,      02分,       101,         0,    19.5/-,      65.5/68/74,       99.5/113
  7,      庆安,     10:46,     10:50,      04分,       139,         0,    28.5/-,      74.5/78/85,      112.5/127
  8,      铁力,     11:21,     11:22,      01分,       174,         0,    37.5/-,      83.5/87/95,      125.5/142
  9,      南岔,     12:47,     12:51,      04分,       260,         0,    51.5/-,    97.5/102/110,      149.5/169
 10,    浩良河,     13:32,     13:34,      02分,       305,         0,    62.5/-,   110.5/115/125,      166.5/188
 11,      汤原,     13:57,     13:59,      02分,       330,         0,    64.5/-,   115.5/120/131,      175.5/198
 12,    佳木斯,     14:35,     14:58,      23分,       368,         0,      72/-,     129/134/146,        197/222
 13,      永胜,     15:14,     15:24,      10分,       407,         0,       0/-,           0/0/0,            0/0
 14,    福利屯,     16:18,     16:20,      02分,       471,         0,      78/-,     139/145/157,        214/242
 15,    双鸭山,     16:34,     16:34,      00分,       487,         0,       0/-,           0/0/0,            0/0
