   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      沈阳,         -,     07:48,         -,         -,         -,         -,               -,              -
  2,    深井子,     08:19,     08:21,      02分,        31,         0,       4/-,           -/-/-,            -/-
  3,    李石寨,     08:30,     08:31,      01分,        42,         0,       5/-,           -/-/-,            -/-
  4,    大官屯,     08:44,     08:46,      02分,        56,         0,       5/-,           -/-/-,            -/-
  5,    抚顺北,     08:56,     09:02,      06分,        68,         0,       6/-,           -/-/-,            -/-
  6,    南杂木,     09:43,     09:46,      03分,       115,         0,     8.5/-,           -/-/-,            -/-
  7,      苍石,     09:59,     10:01,      02分,       131,         0,    10.5/-,           -/-/-,            -/-
  8,    南口前,     10:14,     10:16,      02分,       146,         0,    12.5/-,           -/-/-,            -/-
  9,      清原,     10:44,     10:47,      03分,       176,         0,    14.5/-,           -/-/-,            -/-
 10,      草市,     11:22,     11:24,      02分,       214,         0,    16.5/-,           -/-/-,            -/-
 11,    山城镇,     11:40,     11:45,      05分,       232,         0,    18.5/-,           -/-/-,            -/-
 12,    梅河口,     12:08,     12:23,      15分,       260,         0,    22.5/-,           -/-/-,            -/-
 13,    朝阳镇,     12:53,     13:01,      08分,       305,         0,    24.5/-,           -/-/-,            -/-
 14,      磐石,     13:31,     13:38,      07分,       343,         0,    27.5/-,           -/-/-,            -/-
 15,      明城,     14:06,     14:09,      03分,       378,         0,    29.5/-,           -/-/-,            -/-
 16,    烟筒山,     14:22,     14:28,      06分,       394,         0,    30.5/-,           -/-/-,            -/-
 17,    双河镇,     14:59,     15:05,      06分,       431,         0,    31.5/-,           -/-/-,            -/-
 18,      口前,     15:47,     15:52,      05分,       479,         0,    36.5/-,           -/-/-,            -/-
 19,      吉林,     16:20,     16:20,      00分,       512,         0,      38/-,           -/-/-,            -/-
