   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      邯郸,         -,     16:58,         -,         -,         -,         -,               -,              -
  2,    沙河市,     17:26,     17:45,      19分,        28,         0,       9/-,        55/58/63,          80/91
  3,      邢台,     18:02,     18:06,      04分,        64,         0,      11/-,        57/60/65,        86.5/98
  4,      高邑,     19:04,     19:31,      27分,       126,         0,    18.5/-,      64.5/67/73,       97.5/110
  5,      元氏,     19:46,     19:48,      02分,       168,         0,    21.5/-,      67.5/71/77,      102.5/116
  6,   石家庄,     20:16,     20:22,      06分,       198,         0,    21.5/-,      67.5/71/77,     102.5/116
  7,      正定,     20:38,     20:40,      02分,       220,         0,    28.5/-,      74.5/78/85,      112.5/127
  8,      定州,     21:37,     21:40,      03分,       279,         0,    37.5/-,      83.5/87/95,      125.5/142
  9,      保定,     22:17,     22:24,      07分,       319,         0,    43.5/-,     89.5/93/101,      135.5/153
 10,    高碑店,     23:01,     23:05,      04分,       363,         0,    51.5/-,    97.5/102/110,      149.5/169
 11,      沙城,     04:01,     04:04,      03分,       663,         0,      75/-,     133/139/151,        205/231
 12,    下花园,     04:28,     04:31,      03分,       690,         0,      78/-,     139/145/157,        214/242
 13,      宣化,     04:55,     04:57,      02分,       717,         0,      78/-,     139/145/157,        214/242
 14,  张家口南,     06:28,     06:28,      00分,       810,         0,      81/-,     144/150/163,        222/251
