   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,  齐齐哈尔,         -,     16:28,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      泰康,     17:16,     17:19,       3分,        50,        76,    12.5/-,  58.5/63.5/66.5,     89.5/95.5
  3,    大庆西,     17:52,     18:17,      25分,        95,       118,    18.5/-,  64.5/69.5/72.5,    97.5/103.5
  4,      银浪,     18:42,     18:47,       5分,       145,       140,    21.5/-,  67.5/72.5/75.5,   102.5/108.5
  5,      林源,     19:03,     19:07,       4分,       166,       158,    23.5/-,  69.5/74.5/77.5,   105.5/111.5
  6,    太阳升,     19:59,     20:02,       3分,       222,       207,    32.5/-,  78.5/83.5/86.5,   118.5/124.5
  7,      新肇,     20:22,     20:25,       3分,       245,       236,    37.5/-,  83.5/88.5/91.5,   125.5/131.5
  8,    大安北,     20:46,     20:56,      10分,       269,       263,    41.5/-,  87.5/92.5/95.5,   132.5/138.5
  9,    太平川,     22:34,     22:37,       3分,       377,       418,    62.5/-,110.5/114.5/117.5,   166.5/174.5
 10,      通辽,     00:05,     00:20,      15分,       468,       539,      75/-,     133/138/142,       205/214
 11,    甘旗卡,     01:14,     01:17,       3分,       537,       615,      86/-,     152/156/161,       233/244
 12,      彰武,     02:05,     02:08,       3分,       577,       681,      93/-,     163/168/174,       251/263
 13,    大虎山,     03:40,     03:43,       3分,       672,       795,     105/-,     184/190/196,       285/297
 14,    沟帮子,     04:11,     04:14,       3分,       703,       837,     112/-,     194/200/208,       301/315
 15,      锦州,     04:57,     05:16,      19分,       749,       901,     119/-,     207/215/221,       324/337
 16,    葫芦岛,     05:49,     05:52,       3分,       812,       951,     124/-,     215/223/230,       336/351
 17,      兴城,     06:10,     06:23,      13分,       822,      1085,   138.5/-,238.5/246.5/255.5,   372.5/388.5
 18,    山海关,     07:37,     07:51,      14分,       909,      1251,   141.5/-,244.5/252.5/261.5,   381.5/398.5
 19,      抚宁,     08:36,     08:39,       3分,       979,      1133,   141.5/-,244.5/252.5/261.5,   381.5/398.5
 20,      卢龙,     09:00,     09:02,       2分,      1003,      1163,   148.5/-,254.5/263.5/272.5,   398.5/415.5
 21,      迁安,     09:26,     09:28,       2分,      1029,      1190,   148.5/-,254.5/263.5/272.5,   398.5/415.5
 22,      唐山,     10:17,     10:21,       4分,      1080,      1258,   156.5/-,270.5/279.5/288.5,   422.5/440.5
 23,      天津,     12:04,     12:25,      21分,      1187,      1381,   168.5/-,288.5/298.5/307.5,   450.5/470.5
 24,      沧州,     13:45,     13:50,       5分,      1288,      1507,   180.5/-,310.5/321.5/331.5,   488.5/509.5
 25,      德州,     15:12,     15:15,       3分,      1375,      1620,     192/-,     328/339/351,       515/537
 26,      禹城,     15:58,     16:02,       4分,      1421,      1688,     198/-,     337/349/361,       530/552
 27,      济南,     16:50,     17:03,      13分,      1473,      1738,     201/-,     343/355/367,       542/566
 28,      泰山,     17:55,     17:57,       2分,      1538,      1811,     206/-,     353/365/377,       556/582
 29,      兖州,     18:55,     19:00,       5分,      1598,      1894,     213/-,     363/375/388,       572/598
 30,    枣庄西,     20:16,     20:29,      13分,      1679,      1989,     224/-,     381/393/407,       598/625
 31,      徐州,     21:30,     21:45,      15分,      1753,      2057,     229/-,     389/403/416,       613/640
 32,      蚌埠,     23:28,     23:35,       7分,      1871,      2221,     243/-,     414/429/444,       654/684
 33,      南京,     01:33,     01:39,       6分,      1996,      2405,   254.5/-,434.5/449.5/464.5,   687.5/717.5
 34,      镇江,     02:19,     02:35,      16分,      2042,      2469,   263.5/-,446.5/462.5/477.5,   704.5/735.5
 35,      常州,     03:24,     03:28,       4分,      2107,      2541,   268.5/-,455.5/472.5/487.5,   718.5/751.5
 36,      无锡,     03:55,     03:59,       4分,      2138,      2580,   273.5/-,463.5/480.5/496.5,   734.5/767.5
 37,      苏州,     04:32,     04:36,       4分,      2175,      2622,   278.5/-,471.5/488.5/506.5,   747.5/780.5
 38,      昆山,     05:06,     05:10,       4分,      2209,      2657,   278.5/-,471.5/488.5/506.5,   747.5/780.5
 39,    上海南,     06:00,     06:34,      34分,      2263,      2720,   285.5/-,483.5/499.5/516.5,   761.5/796.5
 40,      嘉兴,     07:35,     07:38,       3分,      2358,      2800,   290.5/-,491.5/507.5/525.5,   775.5/810.5
 41,      海宁,     08:00,     08:03,       3分,      2383,      2828,   290.5/-,491.5/507.5/525.5,   775.5/810.5
 42,      杭州,     09:15,         -,          ,      2447,      2893,   293.5/-,497.5/515.5/533.5,   786.5/822.5
