   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      淮北,         -,     07:35,         -,         -,         -,         -,               -,              -
  2,    青龙山,     07:54,     07:56,      02分,        19,         0,       8/-,           -/-/-,            -/-
  3,      宿州,     08:38,     08:42,      04分,        63,         0,      11/-,           -/-/-,            -/-
  4,      固镇,     09:10,     09:20,      10分,        95,         0,    15.5/-,           -/-/-,            -/-
  5,      蚌埠,     09:54,     10:11,      17分,       139,         0,    23.5/-,           -/-/-,            -/-
  6,      合肥,     12:19,     12:32,      13分,       284,         0,    41.5/-,           -/-/-,            -/-
  7,      巢湖,     13:22,     13:25,      03分,       347,         0,    50.5/-,           -/-/-,            -/-
  8,      芜湖,     14:34,     14:40,      06分,       419,         0,    62.5/-,           -/-/-,            -/-
  9,      宣城,     15:34,     15:40,      06分,       479,         0,      69/-,           -/-/-,            -/-
 10,      宁国,     16:17,     16:24,      07分,       522,         0,      75/-,           -/-/-,            -/-
 11,    绩溪县,     17:55,     18:02,      07分,       620,         0,      81/-,           -/-/-,            -/-
 12,      歙县,     18:29,     18:36,      07分,       654,         0,      86/-,           -/-/-,            -/-
 13,      黄山,     19:11,     19:11,      00分,       696,         0,      86/-,           -/-/-,            -/-
