   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      银川,         -,     12:15,         -,         -,         -,         -,               -,              -
  2,      灵武,     12:53,     12:55,      02分,        38,         0,      11/-,        57/60/65,        86.5/98
  3,      定边,     14:38,     14:43,      05分,       143,         0,    29.5/-,      75.5/81/84,      115.5/131
  4,      靖边,     15:51,     16:01,      10分,       216,         0,    43.5/-,     89.5/93/101,      135.5/153
  5,      子洲,     17:13,     17:19,      06分,       298,         0,    62.5/-,   110.5/115/125,      166.5/188
  6,      绥德,     17:38,     17:42,      04分,       323,         0,    64.5/-,   115.5/120/131,      175.5/197
  7,      吴堡,     18:14,     18:16,      02分,       359,         0,      69/-,     123/128/139,        186/210
  8,   柳林南,     18:35,     18:38,      03分,       380,         0,      72/-,     129/132/145,       197/222
  9,      汾阳,     19:41,     19:43,      02分,       446,         0,      86/-,     152/158/172,        233/263
 10,      太原,     20:54,     21:23,      29分,       519,         0,       0/-,           0/0/0,            0/0
 11,    阳泉北,     22:30,     22:32,      02分,       615,         0,     112/-,     194/202/219,        301/339
 12,  石家庄北,     23:42,     23:48,      06分,       687,         0,     119/-,     207/215/234,        324/365
 13,      衡水,     01:13,     01:16,      03分,       778,         0,   138.5/-,   238.5/248/270,      372.5/420
 14,      济南,     03:45,     04:00,      15分,       930,         0,   152.5/-,   261.5/271/280,      409.5/428
 15,      泰山,     05:05,     05:07,      02分,      1010,         0,       0/-,           0/0/0,            0/0
 16,      兖州,     06:05,     06:09,      04分,      1070,         0,   173.5/-,   296.5/307/318,      464.5/524
 17,      滕州,     06:48,     06:51,      03分,      1113,         0,   177.5/-,   304.5/317/344,      476.5/537
 18,      徐州,     08:09,     08:15,      06分,      1194,         0,   189.5/-,   322.5/335/364,      504.5/569
 19,      蚌埠,     10:12,     10:16,      04分,      1317,         0,     201/-,     343/357/387,        542/611
 20,      南京,     12:14,     12:20,      06分,      1439,         0,     217/-,     370/383/397,        585/659
 21,      常州,     13:41,     13:45,      04分,      1526,         0,       0/-,           0/0/0,            0/0
 22,      无锡,     14:14,     14:18,      04分,      1559,         0,     236/-,     399/414/428,        629/709
 23,      苏州,     14:46,     14:51,      05分,      1591,         0,     236/-,     399/414/428,        629/709
 24,      上海,     15:51,     15:51,      00分,      1656,         0,     243/-,     414/429/444,        654/737
 25,      德州,     02:06,     02:15,      09分,       831,         0,     243/-,     414/429/444,       654/737
