   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      兰州,         -,     19:59,         -,         -,         -,         -,               -,              -
  2,      皋兰,     20:55,     20:57,      02分,        56,         0,       5/-,        39/41/44,            -/-
  3,    白银西,     21:37,     21:43,      06分,        98,         0,       7/-,        41/43/47,            -/-
  4,      景泰,     23:08,     23:10,      02分,       189,         0,    15.5/-,      49.5/52/56,            -/-
  5,      干塘,     00:08,     00:10,      02分,       249,         0,    21.5/-,      55.5/58/63,            -/-
  6,      中卫,     01:19,     01:28,      09分,       320,         0,    27.5/-,      61.5/64/70,            -/-
  7,      同心,     02:48,     02:54,      06分,     -1031,         0,    35.5/-,      70.5/74/80,            -/-
  8,      固原,     05:12,     05:14,      02分,      -887,         0,      43/-,        85/89/96,            -/-
  9,      平凉,     06:41,     06:47,      06分,       642,         0,      49/-,      96/100/109,            -/-
 10,      泾川,     07:58,     07:59,      01分,      -721,         0,      52/-,     102/105/109,            -/-
 11,    长庆桥,     08:39,     08:39,      00分,      -680,         0,      56/-,     108/111/115,            -/-
