   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      昆明,         -,     18:55,         -,         -,         -,         -,               -,              -
  2,    禄丰南,     19:55,     20:08,      13分,        60,         0,    15.5/-,      61.5/64/70,       92.5/105
  3,    广通北,     20:36,     20:44,      08分,       101,         0,    23.5/-,      69.5/73/79,      105.5/119
  4,      元谋,     22:09,     22:12,      03分,       194,         0,       0/-,           0/0/0,            0/0
  5,    攀枝花,     23:38,     23:45,      07分,       283,         0,    51.5/-,    97.5/102/110,      149.5/169
  6,      西昌,     02:48,     02:54,      06分,       473,         0,      75/-,     133/139/151,        205/231
  7,      峨眉,     09:45,     09:54,      09分,       890,         0,     124/-,     215/224/230,        336/379
  8,      成都,     12:22,     13:10,      48分,      1047,         0,   138.5/-,   238.5/248/270,      372.5/420
  9,      德阳,     13:57,     14:01,      04分,      1142,         0,   148.5/-,   254.5/265/288,      398.5/449
 10,      绵阳,     14:45,     14:49,      04分,      1190,         0,   152.5/-,   261.5/272/296,      409.5/462
 11,      广元,     19:16,     19:29,      13分,      1461,         0,   173.5/-,   296.5/308/335,      464.5/524
 12,    阳平关,     21:03,     21:25,      22分,      1568,         0,   177.5/-,   304.5/317/344,      476.5/537
 13,      略阳,     23:05,     23:09,      04分,      1690,         0,   189.5/-,   322.5/335/364,      504.5/569
 14,      宝鸡,     05:05,     05:28,      23分,      2050,         0,     201/-,     343/357/387,        542/611
 15,      天水,     07:17,     07:23,      06分,      2182,         0,     217/-,     370/385/418,        585/659
 16,      甘谷,     08:05,     08:08,      03分,      2230,         0,     224/-,     381/396/430,        598/674
 17,      陇西,     09:20,     09:23,      03分,      2305,         0,     229/-,     389/404/439,        613/691
 18,      定西,     10:19,     10:21,      02分,      2364,         0,     240/-,     408/424/461,        640/721
 19,      兰州,     12:02,     12:17,      15分,      2467,         0,     251/-,     426/443/481,        673/758
 20,      武威,     16:15,     16:21,      06分,      2720,         0,   273.5/-,   463.5/482/523,      734.5/828
 21,      金昌,     17:04,     17:06,      02分,      2769,         0,   278.5/-,   471.5/490/532,      747.5/842
 22,      张掖,     18:59,     19:05,      06分,      2884,         0,   290.5/-,   491.5/511/555,      775.5/874
 23,      清水,     20:32,     20:34,      02分,      2977,         0,   299.5/-,   507.5/527/573,      802.5/904
 24,    嘉峪关,     21:44,     21:59,      15分,      3049,         0,   302.5/-,   513.5/534/580,      814.5/918
 25,      柳园,     01:27,     01:33,      06分,      3272,         0,     328/-,     554/576/626,        879/990
 26,      哈密,     04:50,     05:02,      12分,      3475,         0,     352/-,     595/618/672,       940/1059
 27,      鄯善,     07:40,     07:46,      06分,      3645,         0,     372/-,     627/651/708,       994/1120
 28,    吐鲁番,     09:13,     09:19,      06分,      3738,         0,   385.5/-,   649.5/675/733,    1029.5/1160
 29,乌鲁木齐南,     10:56,     11:25,      29分,      3841,         0,   391.5/-,   659.5/685/745,    1045.5/1178
 30,  乌鲁木齐,     11:40,     11:40,      00分,      3885,         0,   391.5/-,   659.5/685/745,    1045.5/1178
