   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    哈尔滨,         -,     20:07,         -,         -,         -,         -,               -,              -
  2,      呼兰,     20:39,     20:44,      05分,        32,         0,       9/-,        55/58/63,        81.5/92
  3,    兴隆镇,     21:29,     21:54,      25分,        82,         0,    15.5/-,      61.5/64/70,       92.5/105
  4,      绥化,     22:22,     22:25,      03分,       135,         0,    19.5/-,      65.5/68/74,       99.5/113
  5,      庆安,     23:05,     23:07,      02分,       178,         0,    28.5/-,      74.5/78/85,      112.5/127
  6,      铁力,     23:43,     23:45,      02分,       216,         0,    37.5/-,      83.5/87/95,      125.5/142
  7,      桃山,     23:57,     23:59,      02分,       230,         0,    37.5/-,      83.5/87/95,      125.5/142
  8,      南岔,     01:33,     01:37,      04分,       326,         0,    51.5/-,    97.5/102/110,      149.5/169
  9,    佳木斯,     03:34,     03:42,      08分,       447,         0,      72/-,     129/134/146,        197/222
 10,    福利屯,     04:49,     05:12,      23分,       522,         0,      78/-,     139/145/157,        214/242
 11,    双鸭山,     05:26,     05:26,      00分,       559,         0,       0/-,           0/0/0,            0/0
