   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    佳木斯,         -,     19:40,         -,         -,         -,         -,               -,              -
  2,      汤原,     20:12,     20:14,      02分,        32,         0,      11/-,        57/60/65,        83.5/95
  3,      香兰,     20:27,     20:31,      04分,        47,         0,    12.5/-,      58.5/61/66,        87.5/99
  4,    浩良河,     20:44,     20:48,      04分,        64,         0,    14.5/-,      60.5/63/69,       90.5/102
  5,      南岔,     21:30,     21:34,      04分,       110,         0,    23.5/-,      69.5/73/79,      105.5/119
  6,      带岭,     22:00,     22:02,      02分,       140,         0,    28.5/-,      74.5/78/85,      113.5/128
  7,      朗乡,     22:14,     22:16,      02分,       154,         0,    29.5/-,      75.5/79/86,      115.5/131
  8,      铁力,     23:10,     23:13,      03分,       210,         0,    41.5/-,      87.5/91/99,      132.5/150
  9,      庆安,     23:43,     23:45,      02分,       243,         0,    50.5/-,    96.5/101/109,      146.5/165
 10,      绥化,     00:26,     00:29,      03分,       286,         0,    54.5/-,   100.5/105/114,      155.5/176
 11,    哈尔滨,     01:51,     02:20,      29分,       371,         0,      72/-,     129/134/146,        197/222
 12,      德惠,     04:03,     04:05,      02分,       503,         0,      93/-,     163/170/184,        251/283
 13,      长春,     05:01,     05:09,      08分,       561,         0,     102/-,     178/185/201,        274/309
 14,    公主岭,     05:49,     05:51,      02分,       609,         0,     105/-,     184/191/208,        285/321
 15,      四平,     06:31,     06:33,      02分,       651,         0,     115/-,     200/208/226,        312/352
 16,      昌图,     07:06,     07:08,      02分,       686,         0,     119/-,     207/215/234,        324/365
 17,      开原,     07:30,     07:32,      02分,       710,         0,     124/-,     215/224/243,        336/379
 18,      铁岭,     07:54,     07:56,      02分,       734,         0,   128.5/-,   222.5/231/252,      348.5/393
 19,      沈阳,     09:08,     09:32,      24分,       808,         0,   135.5/-,   232.5/242/263,      360.5/406
 20,    大虎山,     11:06,     11:09,      03分,       926,         0,   148.5/-,   254.5/265/288,      398.5/449
 21,    沟帮子,     11:37,     11:40,      03分,       957,         0,   152.5/-,   261.5/272/296,      409.5/462
 22,      锦州,     12:23,     12:28,      05分,      1003,         0,   156.5/-,   268.5/279/303,      422.5/476
 23,    葫芦岛,     13:01,     13:03,      02分,      1041,         0,   163.5/-,   280.5/292/317,      438.5/494
 24,      兴城,     13:19,     13:22,      03分,      1059,         0,   168.5/-,   288.5/300/326,      450.5/508
 25,      绥中,     13:53,     13:55,      02分,      1093,         0,   173.5/-,   296.5/308/335,      464.5/524
 26,    山海关,     14:42,     14:50,      08分,      1142,         0,   177.5/-,   304.5/317/344,      476.5/537
 27,      唐山,     17:00,     17:18,      18分,      1280,         0,     192/-,     328/341/371,        515/580
 28,      芦台,     17:49,     17:51,      02分,      1329,         0,       0/-,           0/0/0,            0/0
 29,      天津,     19:26,     19:26,      00分,      1426,         0,     201/-,     343/357/387,       542/611
