   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      喀什,         -,     19:22,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      巴楚,     22:27,     22:35,       8分,       185,       245,       -/-,           -/-/-,           -/-
  3,    阿克苏,     01:03,     01:09,       6分,       341,       462,       -/-,           -/-/-,           -/-
  4,      新和,     03:12,     03:14,       2分,       470,       666,       -/-,           -/-/-,           -/-
  5,      库车,     03:45,     03:54,       9分,       503,       705,       -/-,           -/-/-,           -/-
  6,    库尔勒,     06:49,     07:07,      18分,       687,       988,       -/-,           -/-/-,           -/-
  7,      焉耆,     07:46,     07:49,       3分,       744,      1045,       -/-,           -/-/-,           -/-
  8,      和硕,     08:17,     08:20,       3分,       775,      1083,       -/-,           -/-/-,           -/-
  9,      马兰,     08:49,     08:52,       3分,       807,      1125,       -/-,           -/-/-,           -/-
 10,    鱼儿沟,     10:01,     10:02,       1分,       879,      1225,   163.5/-,280.5/289.5/299.5,   438.5/456.5
 11,    吐鲁番,     11:26,     11:55,      29分,       964,      1445,       -/-,           -/-/-,           -/-
 12,乌鲁木齐南,     13:32,         -,          ,      1090,      1466,   177.5/-,   304.5/335/351,     476.5/506
