   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      厦门,         -,     17:05,         -,         -,         -,         -,               -,              -
  2,      漳州,     17:58,     18:06,      08分,        53,         0,      11/-,        57/60/65,        86.5/98
  3,      龙岩,     19:31,     19:58,      27分,       146,         0,    24.5/-,      70.5/74/80,      108.5/123
  4,      永定,     20:56,     21:06,      10分,       231,         0,    37.5/-,      83.5/87/95,      125.5/142
  5,      梅州,     22:47,     22:53,      06分,       342,         0,    51.5/-,    97.5/102/110,      149.5/169
  6,      龙川,     00:30,     00:42,      12分,       445,         0,      69/-,     123/128/139,        186/210
  7,      河源,     01:38,     01:46,      08分,       513,         0,      75/-,     133/139/151,        205/231
  8,      惠州,     02:40,     02:45,      05分,       575,         0,      86/-,     152/158/172,        233/263
  9,    东莞东,     03:30,     03:54,      24分,       625,         0,      93/-,     163/170/184,        251/283
 10,      广州,     05:11,     05:31,      20分,       726,         0,     102/-,     178/185/201,        274/309
 11,      佛山,     05:55,     05:57,      02分,       770,         0,     105/-,     184/191/208,        285/321
 12,      肇庆,     08:04,     08:07,      03分,       899,         0,     115/-,     200/208/226,        312/352
 13,      茂名,     12:08,     12:48,      40分,      1143,         0,   141.5/-,   244.5/254/276,      381.5/430
 14,    茂名西,     13:01,     13:07,      06分,      1196,         0,   141.5/-,   244.5/254/276,      381.5/430
 15,      玉林,     15:22,     15:34,      12分,      1337,         0,   163.5/-,   280.5/292/317,      438.5/494
 16,      贵港,     16:35,     16:40,      05分,      1410,         0,   173.5/-,   296.5/308/335,      464.5/524
 17,      南宁,     19:28,     19:45,      17分,      1583,         0,   189.5/-,   322.5/335/364,      504.5/569
 18,      兴义,     03:51,     03:57,      06分,      2086,         0,     229/-,     389/404/439,        613/691
 19,      威舍,     05:02,     05:08,      06分,      2157,         0,     236/-,     399/415/451,        629/709
 20,      红果,     06:25,     06:34,      09分,      2240,         0,     240/-,     408/424/461,        640/721
 21,      富源,     07:01,     07:04,      03分,      2276,         0,     243/-,     414/430/468,        654/737
 22,      曲靖,     08:21,     08:27,      06分,      2356,         0,     251/-,     426/443/481,        673/758
 23,      昆明,     10:15,     10:15,      00分,      2470,         0,   263.5/-,   446.5/464/504,      704.5/794
