   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    青岛北,         -,     10:09,         -,         -,         -,         -,               -,              -
  2,      胶州,     10:49,     10:53,      04分,        40,         0,      11/-,        57/60/65,        86.5/98
  3,      潍坊,     12:01,     12:04,      03分,       112,         0,    24.5/-,      70.5/74/80,      108.5/123
  4,      淄博,     13:08,     13:11,      03分,       179,         0,    41.5/-,      87.5/91/99,      132.5/150
  5,    济南东,     14:21,     14:36,      15分,       252,         0,    53.5/-,    99.5/104/113,      152.5/172
  6,      聊城,     16:23,     16:47,      24分,       374,         0,      72/-,     129/134/146,        197/222
  7,      邯郸,     19:20,     19:26,      06分,       551,         0,      91/-,     158/165/179,        243/274
  8,      邢台,     19:57,     20:01,      04分,       588,         0,      98/-,     171/178/193,        263/297
  9,      高邑,     20:37,     20:40,      03分,       628,         0,     102/-,     178/185/201,        274/309
 10,    石家庄,     21:18,     21:18,      00分,       669,         0,     102/-,     178/185/201,        274/309
