   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      兰州,         -,     13:49,         -,         -,         -,         -,               -,              -
  2,      定西,     15:09,     15:14,      05分,        80,         0,    18.5/-,      64.5/67/73,       97.5/110
  3,      陇西,     16:07,     16:10,      03分,       138,         0,    32.5/-,      78.5/82/89,      118.5/134
  4,      武山,     16:35,     16:37,      02分,       166,         0,    40.5/-,      86.5/90/98,      129.5/146
  5,      甘谷,     17:09,     17:12,      03分,       200,         0,    43.5/-,     89.5/93/101,      135.5/153
  6,      天水,     18:26,     18:35,      09分,       277,         0,    51.5/-,    97.5/102/110,      149.5/169
  7,      宝鸡,     21:56,     22:05,      09分,       487,         0,      72/-,     129/134/146,        197/222
  8,    蔡家坡,     22:35,     22:46,      11分,       526,         0,      75/-,     133/139/151,        205/231
  9,      咸阳,     23:50,     23:53,      03分,       601,         0,      91/-,     158/165/179,        243/274
 10,      西安,     00:17,     00:35,      18分,       628,         0,      93/-,     163/170/184,        251/283
 11,      渭南,     01:14,     01:32,      18分,       685,         0,      98/-,     171/178/193,        263/297
 12,      灵宝,     03:39,     03:42,      03分,       830,         0,     115/-,     200/208/226,        312/352
 13,    三门峡,     04:24,     04:26,      02分,       875,         0,     124/-,     215/224/243,        336/379
 14,      洛阳,     06:07,     06:26,      19分,       978,         0,   138.5/-,   238.5/248/270,      372.5/420
 15,      汝州,     07:56,     07:59,      03分,      1087,         0,   148.5/-,   254.5/265/288,      398.5/449
 16,  平顶山西,     08:33,     08:37,      04分,      1124,         0,   148.5/-,   254.5/265/288,      398.5/449
 17,      南召,     09:28,     09:31,      03分,      1179,         0,   156.5/-,   268.5/279/303,      422.5/476
 18,      南阳,     10:13,     10:16,      03分,      1224,         0,   163.5/-,   280.5/292/317,      438.5/494
 19,      邓州,     11:01,     11:06,      05分,      1272,         0,   168.5/-,   288.5/300/326,      450.5/508
 20,      襄阳,     12:25,     12:46,      21分,      1356,         0,   173.5/-,   296.5/308/335,      464.5/524
 21,      宜城,     13:23,     13:30,      07分,      1414,         0,   177.5/-,   304.5/317/344,      476.5/537
 22,      荆门,     14:20,     14:25,      05分,      1471,         0,   189.5/-,   322.5/335/364,      504.5/569
 23,      当阳,     15:08,     15:15,      07分,      1519,         0,     192/-,     328/341/371,        515/580
 24,  石门县北,     18:30,     18:50,      20分,      1721,         0,     206/-,     353/367/399,        556/627
 25,      常德,     19:46,     19:52,      06分,      1797,         0,     213/-,     363/377/410,        572/645
 26,      益阳,     21:07,     21:36,      29分,      1878,         0,     224/-,     381/396/430,        598/674
 27,      娄底,     23:19,     23:39,      20分,      2010,         0,     236/-,     399/415/451,        629/709
 28,      邵东,     00:30,     00:35,      05分,      2081,         0,     240/-,     408/424/461,        640/721
 29,      邵阳,     00:57,     01:03,      06分,      2108,         0,     243/-,     414/430/468,        654/737
 30,      永州,     02:52,     03:14,      22分,      2223,         0,     251/-,     426/443/481,        673/758
 31,    桂林北,     05:21,     05:21,      00分,      2372,         0,   268.5/-,   455.5/473/514,      718.5/810
