   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    哈尔滨,         -,     18:06,         -,         -,         -,         -,               -,              -
  2,    兴隆镇,     19:25,     19:29,      04分,        79,         0,    15.5/-,      61.5/64/70,       92.5/105
  3,      绥化,     19:57,     19:59,      02分,       111,         0,    19.5/-,      65.5/68/74,       99.5/113
  4,    四方台,     20:24,     20:26,      02分,       138,         0,    23.5/-,      69.5/73/79,      105.5/119
  5,    张维屯,     20:39,     20:41,      02分,       153,         0,    28.5/-,      74.5/78/85,      112.5/127
  6,      绥棱,     20:58,     21:00,      02分,       172,         0,    29.5/-,      75.5/79/86,      115.5/131
  7,      海伦,     21:24,     21:29,      05分,       198,         0,    37.5/-,      83.5/87/95,      125.5/142
  8,      海北,     21:52,     21:59,      07分,       226,         0,    40.5/-,      86.5/90/98,      129.5/146
  9,      通北,     22:17,     22:19,      02分,       251,         0,    41.5/-,      87.5/91/99,      132.5/150
 10,      赵光,     23:11,     23:13,      02分,       305,         0,    46.5/-,     92.5/97/105,      140.5/159
 11,      北安,     23:42,     23:56,      14分,       336,         0,    50.5/-,    96.5/101/109,      146.5/165
 12,  五大连池,     00:49,     00:53,      04分,       403,         0,    54.5/-,   100.5/105/114,      155.5/176
 13,      龙镇,     01:10,     01:17,      07分,     -1016,         0,    54.5/-,   100.5/105/114,      155.5/176
 14,      孙吴,     03:11,     03:26,      15分,       545,         0,      72/-,     129/134/146,        197/222
 15,      锦河,     05:13,     05:15,      02分,      -773,         0,      86/-,     152/158/172,        233/263
 16,      黑河,     05:35,     05:35,      00分,       689,         0,      86/-,     152/158/172,       233/263
