   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      成都,         -,     14:38,         -,         -,         -,         -,               -,              -
  2,      德阳,     15:44,     15:49,      05分,        66,         0,    12.5/-,      58.5/61/66,        87.5/99
  3,      绵阳,     16:33,     16:38,      05分,       115,         0,    18.5/-,      64.5/67/73,       97.5/110
  4,      江油,     17:15,     17:26,      11分,       157,         0,    23.5/-,      69.5/73/79,      105.5/119
  5,    竹园坝,     19:06,     19:10,      04分,       268,         0,    40.5/-,      86.5/90/98,      129.5/146
  6,      广元,     21:00,     21:08,      08分,       382,         0,    46.5/-,     92.5/97/105,      140.5/159
  7,      略阳,     00:06,     00:13,      07分,       568,         0,    64.5/-,   115.5/120/131,      175.5/198
  8,      宝鸡,     06:14,     06:29,      15分,       936,         0,      91/-,     158/165/179,        243/274
  9,      武功,     07:30,     07:32,      02分,      1012,         0,     102/-,     178/185/201,        274/309
 10,      咸阳,     08:05,     08:07,      02分,      1047,         0,     105/-,     184/191/208,        285/321
 11,      西安,     08:35,     08:55,      20分,      1077,         0,     112/-,     194/202/219,        301/339
 12,      渭南,     09:34,     09:37,      03分,      1136,         0,     115/-,     200/208/226,        312/352
 13,      华山,     10:30,     10:33,      03分,      1192,         0,     124/-,     215/224/243,        336/379
 14,      灵宝,     11:53,     11:56,      03分,      1275,         0,   135.5/-,   232.5/242/263,      360.5/406
 15,    三门峡,     12:38,     12:41,      03分,      1320,         0,   141.5/-,   244.5/254/276,      381.5/430
 16,      渑池,     13:32,     13:36,      04分,      1374,         0,   148.5/-,   254.5/265/288,      398.5/449
 17,      洛阳,     14:30,     14:36,      06分,      1432,         0,   152.5/-,   261.5/272/296,      409.5/462
 18,      偃师,     15:00,     15:02,      02分,      1462,         0,   156.5/-,   268.5/279/303,      422.5/476
 19,      巩义,     15:21,     15:23,      02分,      1483,         0,   156.5/-,   268.5/279/303,      422.5/476
 20,      郑州,     16:36,     16:36,      00分,      1558,         0,   168.5/-,   288.5/300/326,      450.5/508
