   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      成都,         -,     17:47,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      德阳,     18:34,     18:37,       3分,        47,        61,    12.5/-,  58.5/63.5/66.5,     87.5/93.5
  3,      绵阳,     19:21,     19:25,       4分,        94,       115,    18.5/-,  64.5/69.5/72.5,    97.5/103.5
  4,      江油,     20:02,     20:06,       4分,       135,       157,    23.5/-,  69.5/74.5/77.5,   105.5/111.5
  5,      广元,     22:52,     23:01,       9分,       305,       314,    46.5/-, 92.5/97.5/100.5,   140.5/146.5
  6,    阳平关,     00:35,     00:37,       2分,       408,       398,    54.5/-,100.5/105.5/108.5,   155.5/161.5
  7,      略阳,     01:36,     01:40,       4分,       469,       454,    64.5/-,115.5/119.5/122.5,   175.5/182.5
  8,      宝鸡,     07:09,     07:19,      10分,       802,       669,      91/-,     158/164/169,       243/253
  9,      杨陵,     08:13,     08:17,       4分,       866,       796,     105/-,     184/190/196,       285/297
 10,      西安,     09:17,     09:37,      20分,       930,       842,     112/-,     194/200/208,       301/315
 11,      渭南,     10:16,     10:20,       4分,       989,       898,     115/-,     200/206/214,       312/325
 12,      华山,     11:13,     11:20,       7分,      1046,       965,     124/-,     215/223/230,       336/351
 13,    三门峡,     13:17,     13:19,       2分,      1170,      1107,   141.5/-,244.5/252.5/261.5,   381.5/398.5
 14,      渑池,     14:10,     14:13,       3分,      1223,      1160,   148.5/-,254.5/263.5/272.5,   398.5/415.5
 15,      洛阳,     15:07,     15:18,      11分,      1280,      1229,   152.5/-,261.5/270.5/279.5,   409.5/427.5
 16,      巩义,     15:58,     16:16,      18分,      1331,      1263,   156.5/-,270.5/279.5/288.5,   422.5/440.5
 17,      郑州,     17:30,     17:46,      16分,      1423,      1353,   168.5/-,288.5/298.5/307.5,   450.5/470.5
 18,      开封,     18:32,     18:34,       2分,      1485,      1425,   173.5/-,296.5/306.5/317.5,   464.5/484.5
 19,      兰考,     19:02,     19:04,       2分,      1515,      1468,   177.5/-,304.5/315.5/325.5,   476.5/497.5
 20,      商丘,     20:02,     20:06,       4分,      1575,      1556,   189.5/-,322.5/333.5/343.5,   504.5/527.5
 21,      徐州,     21:44,     21:57,      13分,      1677,      1702,     198/-,     337/349/361,       530/552
 22,      蚌埠,     23:40,     23:47,       7分,      1793,      1866,     213/-,     363/375/388,       572/598
 23,      南京,     01:46,     01:52,       6分,      1919,      2050,     229/-,     389/403/416,       613/640
 24,      常州,     03:17,     03:22,       5分,      2010,      2186,     240/-,     408/421/436,       640/669
 25,      无锡,     03:49,     03:53,       4分,      2042,      2225,     243/-,     414/429/444,       654/684
 26,      苏州,     04:25,     04:29,       4分,      2078,      2267,     243/-,     414/429/444,       654/684
 27,      上海,     05:34,         -,          ,      2147,      2351,   254.5/-,434.5/449.5/464.5,   687.5/717.5
