   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      广州,         -,     19:08,         -,         -,         -,         -,               -,              -
  2,    韶关东,     21:27,     21:33,      06分,       139,         0,    37.5/-,      83.5/87/95,      120.5/136
  3,      郴州,     23:12,     23:15,      03分,       244,         0,    53.5/-,    99.5/104/113,      195.5/221
  4,      衡阳,     01:00,     01:11,      11分,       352,         0,      75/-,     133/139/151,        255/288
  5,      长沙,     03:31,     03:48,      17分,       503,         0,      98/-,     171/178/193,        307/346
  6,      岳阳,     05:12,     05:22,      10分,       604,         0,     112/-,     194/202/219,        357/403
  7,      咸宁,     07:09,     07:11,      02分,       721,         0,   128.5/-,   222.5/231/252,      402.5/454
  8,      武昌,     08:22,     08:45,      23分,       794,         0,   138.5/-,   238.5/248/270,      425.5/480
  9,      安陆,     10:24,     10:26,      02分,       916,         0,   148.5/-,   254.5/264/273,      463.5/522
 10,      随州,     11:02,     11:15,      13分,       954,         0,   152.5/-,   261.5/272/296,      475.5/536
 11,      襄阳,     13:23,     13:43,      20分,      1095,         0,   168.5/-,   288.5/300/326,      524.5/591
 12,      邓州,     14:40,     14:43,      03分,      1172,         0,   177.5/-,   304.5/317/344,      550.5/620
 13,      南阳,     15:29,     15:32,      03分,      1221,         0,   180.5/-,   310.5/323/351,      561.5/633
 14,      南召,     16:14,     16:17,      03分,      1266,         0,   189.5/-,   322.5/335/364,      574.5/647
 15,      鲁山,     16:52,     16:55,      03分,      1304,         0,       0/-,           0/0/0,            0/0
 16,  平顶山西,     17:12,     17:15,      03分,      1324,         0,     192/-,     328/341/371,        590/665
 17,      汝州,     17:55,     17:58,      03分,      1367,         0,     198/-,     337/350/381,        602/678
 18,    洛阳东,     19:12,     19:22,      10分,      1444,         0,     201/-,     343/357/387,        628/708
 19,      洛阳,     19:30,     19:30,      00分,      1462,         0,     201/-,     343/357/387,        628/708
