   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      成都,         -,     08:54,         -,         -,         -,         -,               -,              -
  2,      简阳,     10:21,     10:27,      06分,        87,         0,    14.5/-,      60.5/63/69,       90.5/102
  3,      资阳,     11:05,     11:12,      07分,       131,         0,    19.5/-,      65.5/68/74,       99.5/113
  4,      内江,     12:47,     13:01,      14分,       233,         0,    32.5/-,      78.5/82/89,      118.5/134
  5,      自贡,     13:47,     13:52,      05分,       293,         0,    40.5/-,      86.5/90/98,      129.5/146
  6,      宜宾,     15:19,     15:25,      06分,       385,         0,    50.5/-,    96.5/101/109,      146.5/165
  7,      水富,     16:00,     16:06,      06分,       426,         0,    53.5/-,    99.5/104/113,      152.5/172
  8,      盐津,     17:26,     17:32,      06分,       512,         0,    64.5/-,   115.5/120/131,      175.5/198
  9,      大关,     18:19,     18:27,      08分,       565,         0,      72/-,     129/134/146,        197/222
 10,      昭通,     21:02,     21:08,      06分,       728,         0,      81/-,     144/150/163,        222/251
 11,      草海,     22:38,     22:43,      05分,       824,         0,      93/-,     163/170/184,        251/283
 12,    六盘水,     00:34,     00:54,      20分,       940,         0,     102/-,     178/185/201,        274/309
 13,      宣威,     03:35,     03:41,      06分,      1121,         0,     115/-,     200/208/226,        312/352
 14,      曲靖,     04:39,     04:45,      06分,      1185,         0,     124/-,     215/224/243,        336/379
 15,      昆明,     06:51,     06:51,      00分,      1317,         0,   141.5/-,   244.5/254/276,      381.5/430
