   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      香坊,         -,     16:53,         -,         -,         -,         -,               -,              -
  2,      阿城,     17:19,     17:22,      03分,        26,         0,       4/-,        38/40/43,          55/62
  3,      亚沟,     17:31,     17:32,      01分,        38,         0,       0/-,           0/0/0,            0/0
  4,      玉泉,     17:41,     17:42,      01分,        48,         0,       5/-,        39/41/44,        58.5/66
  5,      小岭,     17:56,     17:57,      01分,        63,         0,       6/-,        40/42/46,        60.5/69
  6,      平山,     18:06,     18:07,      01分,        73,         0,       0/-,           0/0/0,            0/0
  7,    帽儿山,     18:17,     18:18,      01分,        84,         0,     8.5/-,      42.5/45/48,        62.5/71
  8,      尚志,     18:47,     18:49,      02分,       114,         0,    12.5/-,      46.5/49/53,        69.5/79
  9,    一面坡,     19:04,     19:06,      02分,       131,         0,    13.5/-,      47.5/50/54,        71.5/81
 10,      苇河,     19:29,     19:31,      02分,       156,         0,    15.5/-,      49.5/52/56,        75.5/86
 11,    亚布力,     19:47,     19:49,      02分,       174,         0,    18.5/-,      52.5/55/60,        78.5/89
 12,  横道河子,     20:37,     20:39,      02分,       224,         0,    23.5/-,      57.5/60/65,        86.5/98
 13,      山市,     21:09,     21:11,      02分,       256,         0,    24.5/-,      58.5/61/66,       88.5/100
 14,    牡丹江,     21:59,     22:14,      15分,       306,         0,    29.5/-,      63.5/66/72,       97.5/110
 15,      林口,     23:54,     23:58,      04分,       421,         0,    36.5/-,      73.5/77/83,      113.5/128
 16,      鸡西,     01:33,     01:41,      08分,       520,         0,      43/-,        85/89/96,        132/149
 17,      鸡东,     01:59,     02:02,      03分,       546,         0,      44/-,       88/92/100,        138/156
 18,      密山,     03:08,     03:18,      10分,       615,         0,      49/-,      96/100/109,        150/169
 19,      裴德,     03:34,     03:37,      03分,       641,         0,      51/-,      99/103/112,        155/175
 20,      兴凯,     03:56,     03:58,      02分,       663,         0,      51/-,      99/103/112,        155/175
 21,      杨岗,     04:19,     04:21,      02分,       686,         0,      52/-,     102/106/116,        160/181
 22,      卫星,     04:38,     04:45,      07分,       705,         0,      52/-,     102/106/116,        160/181
 23,      虎林,     05:35,     05:50,      15分,       762,         0,      56/-,     108/113/122,        169/191
 24,    东方红,     07:30,     07:30,      00分,       877,         0,      60/-,     116/121/131,        183/207
