   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      上海,         -,     18:17,         -,         -,         -,         -,               -,              -
  2,      苏州,     20:08,     20:11,      03分,       111,         0,    14.5/-,      60.5/63/69,       90.5/102
  3,      无锡,     20:39,     20:42,      03分,       142,         0,    19.5/-,      65.5/68/74,       99.5/113
  4,      常州,     22:08,     22:12,      04分,       231,         0,    24.5/-,      70.5/74/80,      108.5/123
  5,      南京,     23:50,     23:58,      08分,       333,         0,    46.5/-,     92.5/97/105,      140.5/159
  6,    滁州北,     00:36,     00:39,      03分,       379,         0,    51.5/-,    97.5/102/110,      149.5/169
  7,      蚌埠,     02:19,     02:26,      07分,       482,         0,      69/-,     123/128/139,        186/210
  8,      徐州,     04:16,     04:24,      08分,       599,         0,      91/-,     158/165/179,        243/274
  9,    枣庄西,     05:12,     05:22,      10分,       655,         0,      98/-,     171/178/193,        263/297
 10,      滕州,     05:44,     05:47,      03分,       687,         0,     102/-,     178/185/201,        274/309
 11,      兖州,     06:27,     06:30,      03分,       730,         0,     105/-,     184/191/208,        285/321
 12,      泰山,     07:26,     07:30,      04分,       789,         0,       0/-,           0/0/0,            0/0
 13,      济南,     08:28,     08:44,      16分,       851,         0,     124/-,     215/224/243,        336/379
 14,      平原,     09:45,     09:47,      02分,       928,         0,       0/-,           0/0/0,            0/0
 15,      德州,     10:20,     10:29,      09分,       963,         0,   138.5/-,   238.5/248/270,      372.5/420
 16,      衡水,     11:18,     11:21,      03分,      1021,         0,   141.5/-,   244.5/254/276,      381.5/430
 17,      辛集,     11:54,     11:56,      02分,      1057,         0,   148.5/-,   254.5/265/288,      398.5/449
 18,      晋州,     12:12,     12:15,      03分,      1075,         0,   152.5/-,   261.5/272/296,      409.5/462
 19,  石家庄北,     13:04,     13:18,      14分,      1127,         0,   156.5/-,   268.5/279/303,      422.5/476
 20,    阳泉北,     14:19,     14:23,      04分,      1202,         0,   168.5/-,   288.5/300/326,      450.5/508
 21,      太原,     15:22,     16:03,      41分,      1265,         0,       0/-,           0/0/0,            0/0
 22,      吕梁,     17:57,     18:00,      03分,      1420,         0,     198/-,     337/350/381,        530/597
 23,    柳林南,     18:18,     18:20,      02分,      1441,         0,     198/-,     337/350/381,        530/597
 24,      绥德,     19:04,     19:08,      04分,      1487,         0,     201/-,     343/357/387,        542/611
 25,      靖边,     20:35,     20:39,      04分,      1578,         0,     217/-,     370/385/418,        585/659
 26,      定边,     21:51,     21:53,      02分,      1654,         0,     229/-,     389/404/439,        613/691
 27,      银川,     23:58,     23:58,      00分,      1781,         0,     243/-,     414/430/468,        654/737
