   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,  齐齐哈尔,         -,     05:04,         -,         -,         -,         -,               -,              -
  2,    大庆西,     06:17,     06:23,      06分,        73,         0,    18.5/-,      64.5/67/73,            -/-
  3,    大庆东,     06:38,     06:40,      02分,        94,         0,    21.5/-,      67.5/71/77,            -/-
  4,    卧里屯,     06:49,     06:51,      02分,       105,         0,    23.5/-,      69.5/73/79,            -/-
  5,      安达,     07:00,     07:02,      02分,       116,         0,    24.5/-,      70.5/74/80,            -/-
  6,    哈尔滨,     08:58,     09:33,      35分,       234,         0,    43.5/-,     89.5/93/101,            -/-
  7,      绥化,     10:58,     11:01,      03分,       354,         0,    62.5/-,   110.5/115/125,            -/-
  8,      庆安,     11:37,     11:39,      02分,       393,         0,      69/-,     123/128/139,            -/-
  9,      铁力,     12:10,     12:13,      03分,       426,         0,      72/-,     129/134/146,            -/-
 10,      朗乡,     13:07,     13:09,      02分,       483,         0,      81/-,     144/150/163,            -/-
 11,      带岭,     13:21,     13:23,      02分,       497,         0,      81/-,     144/150/163,            -/-
 12,      南岔,     13:48,     14:07,      19分,       524,         0,      91/-,     158/165/179,            -/-
 13,    金山屯,     14:57,     15:11,      14分,       593,         0,      93/-,     163/170/184,            -/-
 14,      伊春,     16:21,     16:21,      00分,       677,         0,     102/-,     178/185/201,            -/-
