   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      龙井,         -,     16:26,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      和龙,     17:29,     17:33,       4分,        63,        51,      11/-,        57/62/65,     86.5/92.5
  3,    松江镇,     18:42,     18:44,       2分,       136,       133,    21.5/-,  67.5/72.5/75.5,   102.5/108.5
  4,      白河,     19:05,     19:10,       5分,       159,       154,    23.5/-,  69.5/74.5/77.5,   105.5/111.5
  5,    露水河,     19:45,     19:47,       2分,       199,       184,    28.5/-,  74.5/79.5/82.5,   113.5/119.5
  6,      泉阳,     20:29,     20:33,       4分,       243,       220,    32.5/-,  78.5/83.5/86.5,   118.5/124.5
  7,    松江河,     21:03,     21:06,       3分,       277,       244,    40.5/-,  86.5/91.5/94.5,   129.5/135.5
  8,      氡泉,     21:52,     21:53,       1分,       326,       278,    41.5/-,  87.5/92.5/95.5,   132.5/138.5
  9,    松树镇,     22:15,     22:19,       4分,       349,       297,    43.5/-,  89.5/94.5/97.5,   135.5/141.5
 10,    白山市,     23:54,     23:59,       5分,       448,       371,    53.5/-,99.5/104.5/107.5,   152.5/158.5
 11,      通化,     01:02,     01:22,      20分,       516,       431,    64.5/-,115.5/119.5/122.5,   175.5/182.5
 12,      柳河,     03:05,     03:10,       5分,       639,       528,      75/-,     133/138/142,       205/214
 13,    梅河口,     03:45,     04:13,      28分,       679,       561,      78/-,     139/144/148,       214/223
 14,    山城镇,     04:44,     04:48,       4分,       738,       589,      81/-,     144/148/154,       222/231
 15,      清原,     05:45,     05:51,       6分,       799,       643,      91/-,     158/164/169,       243/253
 16,    抚顺北,     07:38,     07:41,       3分,       912,       742,     102/-,     178/184/190,       274/285
 17,      沈阳,     08:37,     08:48,      11分,       971,       789,     105/-,     184/190/196,       285/297
 18,      本溪,     09:51,     09:56,       5分,      1045,       873,     115/-,     200/206/214,       312/325
 19,    凤凰城,     11:38,     11:42,       4分,      1152,      1006,   128.5/-,222.5/230.5/237.5,   348.5/363.5
 20,      丹东,     12:31,         -,          ,      1205,      1066,   138.5/-,238.5/246.5/255.5,   372.5/388.5
