   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      包头,         -,     17:28,         -,         -,         -,         -,               -,              -
  2,    包头东,     17:43,     17:47,      04分,        15,         0,       8/-,        54/57/61,          78/88
  3,  呼和浩特,     19:16,     19:24,      08分,       108,         0,    24.5/-,      70.5/74/80,      108.5/123
  4,呼和浩特东,     19:34,     19:40,      06分,       126,         0,    28.5/-,      74.5/78/85,      112.5/127
  5,    集宁南,     21:02,     21:10,      08分,       214,         0,    50.5/-,    96.5/101/109,      146.5/165
  6,      大同,     22:52,     23:04,      12分,       324,         0,    64.5/-,   115.5/120/131,      175.5/198
  7,  张家口南,     01:28,     01:36,      08分,       480,         0,      86/-,     152/158/172,        233/263
  8,      沙城,     02:39,     02:41,      02分,       551,         0,      98/-,     171/178/193,        263/297
  9,    北京西,     04:54,     05:14,      20分,       686,         0,     105/-,     184/191/208,        285/321
 10,    高碑店,     06:09,     06:11,      02分,       761,         0,     119/-,     207/215/234,        324/365
 11,      保定,     06:49,     07:01,      12分,       801,         0,     124/-,     215/224/243,        336/379
 12,      定州,     07:38,     07:40,      02分,       850,         0,   135.5/-,   232.5/242/263,      360.5/406
 13,    石家庄,     08:32,     08:43,      11分,       904,         0,   138.5/-,   238.5/248/270,      372.5/420
 14,      临城,     09:20,     09:22,      02分,       952,         0,   148.5/-,   254.5/265/288,      398.5/449
 15,      邯郸,     10:28,     10:34,      06分,      1020,         0,   156.5/-,   268.5/279/303,      422.5/476
 16,      磁县,     10:54,     10:58,      04分,      1046,         0,   156.5/-,   268.5/279/303,      422.5/476
 17,      安阳,     11:26,     11:30,      04分,      1078,         0,   163.5/-,   280.5/292/317,      438.5/494
 18,      汤阴,     11:47,     11:50,      03分,      1099,         0,   163.5/-,   280.5/292/317,      438.5/494
 19,      鹤壁,     12:05,     12:08,      03分,      1117,         0,   168.5/-,   288.5/300/326,      450.5/508
 20,      卫辉,     12:33,     12:43,      10分,      1145,         0,   173.5/-,   296.5/308/335,      464.5/524
 21,      新乡,     13:00,     13:03,      03分,      1172,         0,   173.5/-,   296.5/308/335,      464.5/524
 22,      郑州,     14:04,     14:14,      10分,      1236,         0,   180.5/-,   310.5/323/351,      488.5/551
 23,      许昌,     15:09,     15:12,      03分,      1301,         0,   189.5/-,   322.5/335/364,      504.5/569
 24,      漯河,     15:50,     15:54,      04分,      1342,         0,     192/-,     328/341/371,        515/580
 25,    驻马店,     16:33,     16:37,      04分,      1385,         0,     198/-,     337/350/381,        530/597
 26,      信阳,     17:49,     17:53,      04分,      1461,         0,     206/-,     353/367/399,        556/627
 27,      广水,     18:40,     18:43,      03分,      1512,         0,     213/-,     363/377/410,        572/645
 28,      孝感,     19:38,     19:42,      04分,      1570,         0,     217/-,     370/385/418,        585/659
 29,      武昌,     21:30,     22:10,      40分,      1682,         0,     229/-,     389/404/439,        613/691
 30,      岳阳,     01:02,     01:11,      09分,      1894,         0,     243/-,     414/430/468,        654/737
 31,      长沙,     02:38,     02:45,      07分,      1990,         0,   254.5/-,   434.5/452/491,      687.5/775
 32,      衡阳,     04:47,     04:50,      03分,      2119,         0,   273.5/-,   463.5/482/523,      734.5/828
 33,      郴州,     06:31,     06:34,      03分,      2223,         0,   285.5/-,   483.5/502/546,      761.5/858
 34,    韶关东,     08:23,     08:29,      06分,      2335,         0,   293.5/-,   497.5/517/562,      835.5/941
 35,      广州,     11:12,     11:12,      00分,      2504,         0,   313.5/-,   529.5/550/598,     927.5/1045
