   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    重庆北,         -,     13:20,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      涪陵,     14:30,     14:35,       5分,        70,       100,       -/-,           -/-/-,           -/-
  3,      武隆,     15:25,     15:30,       5分,       125,       167, 24.5/39.5,           -/-/-,           -/-
  4,      彭水,     16:33,     16:39,       6分,       193,       216,       -/-,           -/-/-,           -/-
  5,      黔江,     17:24,     17:31,       7分,       244,       280,       -/-,           -/-/-,           -/-
  6,      秀山,     19:26,     19:32,       6分,       366,       406,       -/-,           -/-/-,           -/-
  7,      铜仁,     20:40,     20:46,       6分,       440,       509,       -/-,           -/-/-,           -/-
  8,      怀化,     22:31,     22:51,      20分,       551,       602,       -/-,           -/-/-,           -/-
  9,      娄底,     03:05,     03:12,       7分,       825,       917,     119/-,     207/215/221,       324/337
 10,      湘潭,     04:25,     04:29,       4分,       905,      1016,       -/-,           -/-/-,           -/-
 11,      株洲,     05:12,     05:29,      17分,       952,      1042,       -/-,           -/-/-,           -/-
 12,      醴陵,     05:59,     06:03,       4分,       999,      1084,       -/-,           -/-/-,           -/-
 13,      萍乡,     06:27,     06:38,      11分,      1027,      1123,       -/-,           -/-/-,           -/-
 14,      宜春,     07:21,     07:26,       5分,      1081,      1194,       -/-,           -/-/-,           -/-
 15,      新余,     08:00,     08:05,       5分,      1120,      1248,       -/-,           -/-/-,           -/-
 16,      樟树,     08:52,     08:57,       5分,      1172,      1324,       -/-,           -/-/-,           -/-
 17,      丰城,     09:14,     09:18,       4分,      1194,      1348,       -/-,           -/-/-,           -/-
 18,      向塘,     09:43,     10:06,      23分,      1223,      1381,       -/-,           -/-/-,           -/-
 19,      新干,     11:16,     11:18,       2分,      1316,      1493,       -/-,           -/-/-,           -/-
 20,      吉安,     12:13,     12:19,       6分,      1373,      1579,       -/-,           -/-/-,           -/-
 21,      兴国,     13:32,     13:36,       4分,      1452,      1692,       -/-,           -/-/-,           -/-
 22,      赣州,     14:24,     14:53,      29分,      1504,      1765,       -/-,           -/-/-,           -/-
 23,      于都,     15:28,     15:32,       4分,      1568,      1821,       -/-,           -/-/-,           -/-
 24,      瑞金,     16:14,     16:26,      12分,      1614,      1891,       -/-,           -/-/-,           -/-
 25,    长汀南,     16:49,     16:53,       4分,      1649,      1928,       -/-,           -/-/-,           -/-
 26,    冠豸山,     17:20,     17:57,      37分,      1680,      1985,       -/-,           -/-/-,           -/-
 27,      龙岩,     18:40,     18:56,      16分,      1760,      2062,       -/-,           -/-/-,           -/-
 28,      漳州,     20:23,     20:53,      30分,      1863,      2150,     240/-,     408/421/436,       640/669
 29,      厦门,     21:37,         -,          ,      1937,      2225,     243/-,     414/429/444,       654/684
