   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    深圳西,         -,     11:18,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,    东莞东,     12:29,     12:37,       8分,        71,        76,    12.5/-,  58.5/63.5/66.5,     89.5/95.5
  3,      惠州,     13:20,     13:25,       5分,       122,       130,    19.5/-,  65.5/70.5/73.5,    99.5/105.5
  4,      龙川,     15:11,     15:17,       6分,       233,       285,    43.5/-,  89.5/94.5/97.5,   135.5/141.5
  5,      赣州,     18:13,     18:17,       4分,       415,       526,      75/-,     133/138/142,       205/214
  6,      吉安,     20:16,     20:20,       4分,       538,       712,      98/-,     171/176/182,       263/275
  7,      向塘,     22:20,     22:39,      19分,       662,       910,     119/-,     207/215/221,       324/337
  8,      南昌,     22:58,     23:06,       8分,      2140,       938,     119/-,     207/215/221,       324/337
  9,      九江,     00:31,     00:42,      11分,       793,      1073,   138.5/-,238.5/246.5/255.5,   372.5/388.5
 10,      麻城,     03:27,     03:35,       8分,       969,      1296,   156.5/-,270.5/279.5/288.5,   422.5/440.5
 11,      潢川,     05:13,     05:19,       6分,      1075,      1416,   173.5/-,296.5/306.5/317.5,   464.5/484.5
 12,      淮滨,     05:58,     06:01,       3分,      1120,      1471,   177.5/-,304.5/315.5/325.5,   476.5/497.5
 13,      阜南,     06:20,     06:25,       5分,      1142,      1488,   177.5/-,304.5/315.5/325.5,   476.5/497.5
 14,      阜阳,     07:25,     07:36,      11分,      1207,      1532,   180.5/-,310.5/321.5/331.5,   488.5/509.5
 15,      亳州,     08:56,     09:00,       4分,      1298,      1636,     192/-,     328/339/351,       515/537
 16,      商丘,     10:34,     10:40,       6分,      1396,      1710,     198/-,     337/349/361,       530/552
 17,      民权,     11:17,     11:22,       5分,      1439,      1762,     201/-,     343/355/367,       542/566
 18,      兰考,     11:44,     11:56,      12分,      1466,      1798,     206/-,     353/365/377,       556/582
 19,      郑州,     13:26,     13:48,      22分,      1568,      1913,     217/-,     370/383/397,       585/611
 20,      巩义,     14:44,     14:46,       2分,      1646,      1983,     224/-,     381/393/407,       598/625
 21,      偃师,     15:05,     15:08,       3分,      1667,      2003,     224/-,     381/393/407,       598/625
 22,      洛阳,     15:36,     15:39,       3分,      1698,      2037,     229/-,     389/403/416,       613/640
 23,    新安县,     16:06,     16:09,       3分,      1728,      2065,     229/-,     389/403/416,       613/640
 24,    三门峡,     17:34,     17:43,       9分,      1816,      2159,     240/-,     408/421/436,       640/669
 25,      华山,     19:41,     19:44,       3分,      1943,      2301,     251/-,     426/441/456,       673/703
 26,      渭南,     20:34,     20:37,       3分,      1996,      2368,   254.5/-,434.5/449.5/464.5,   687.5/717.5
 27,      西安,     22:10,     22:20,      10分,      2092,      2424,   263.5/-,446.5/462.5/477.5,   704.5/735.5
 28,      咸阳,     22:38,     22:40,       2分,      2120,      2447,   263.5/-,446.5/462.5/477.5,   704.5/735.5
 29,      杨陵,     23:19,     23:30,      11分,      2161,      2509,   268.5/-,455.5/472.5/487.5,   718.5/751.5
 30,    蔡家坡,     00:03,     00:05,       2分,      2205,      2554,   273.5/-,463.5/480.5/496.5,   734.5/767.5
 31,      宝鸡,     00:48,     00:55,       7分,      2250,      2597,   273.5/-,463.5/480.5/496.5,   734.5/767.5
 32,      天水,     02:30,     02:34,       4分,      2352,      2752,   285.5/-,483.5/499.5/516.5,   761.5/796.5
 33,      甘谷,     03:16,     03:18,       2分,      2398,      2819,   290.5/-,491.5/507.5/525.5,   775.5/810.5
 34,      陇西,     04:07,     04:09,       2分,      2449,      2989,   293.5/-,497.5/515.5/533.5,   775.5/810.5
 35,      兰州,     06:42,         -,          ,      2604,      3100,   313.5/-,529.5/547.5/566.5,   834.5/871.5
