   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    成都东,         -,     08:51,         -,         -,         -,         -,               -,              -
  2,      遂宁,     11:02,     11:06,      04分,       131,         0,    23.5/-,      69.5/73/79,      104.5/118
  3,      潼南,     11:53,     11:57,      04分,       182,         0,    29.5/-,      75.5/79/86,      115.5/131
  4,      合川,     12:30,     12:38,      08分,       219,         0,    40.5/-,      86.5/90/98,      129.5/146
  5,    重庆北,     13:18,     13:52,      34分,       267,         0,    46.5/-,     92.5/97/105,      140.5/159
  6,      涪陵,     15:05,     15:11,      06分,       374,         0,    62.5/-,   110.5/115/125,      166.5/188
  7,      彭水,     16:55,     16:59,      04分,       484,         0,      75/-,     133/139/151,        205/231
  8,      黔江,     17:44,     17:50,      06分,       533,         0,      81/-,     144/150/163,        222/251
  9,      秀山,     19:43,     19:49,      06分,       652,         0,      98/-,     171/178/193,        263/297
 10,      铜仁,     20:56,     21:04,      08分,       725,         0,     112/-,     194/202/219,        301/339
 11,      怀化,     22:05,     22:20,      15分,       794,         0,     119/-,     207/215/221,        324/365
 12,      溆浦,     23:35,     23:38,      03分,       884,         0,   135.5/-,   232.5/242/263,      360.5/406
 13,      娄底,     02:19,     02:25,      06分,      1048,         0,   152.5/-,   261.5/272/296,      409.5/462
 14,      湘潭,     03:33,     03:37,      04分,      1122,         0,   163.5/-,   280.5/292/317,      438.5/494
 15,      株洲,     04:19,     04:46,      27分,      1168,         0,   168.5/-,   288.5/300/326,      450.5/508
 16,      长沙,     05:28,     05:28,      00分,      1237,         0,   173.5/-,   296.5/308/335,      464.5/524
