   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      苏州,         -,     17:15,         -,         -,         -,         -,               -,              -
  2,      无锡,     17:43,     17:46,      03分,        28,         0,      11/-,        57/60/65,        83.5/95
  3,      常州,     18:13,     18:17,      04分,        58,         0,    14.5/-,      60.5/63/69,       90.5/102
  4,      南京,     20:51,     20:57,      06分,       216,         0,    32.5/-,      78.5/82/89,      118.5/134
  5,      蚌埠,     01:05,     01:25,      20分,       470,         0,    62.5/-,   110.5/115/125,      166.5/188
  6,      合肥,     03:26,     03:42,      16分,       611,         0,      75/-,     133/139/151,        205/231
  7,      商城,     06:26,     06:30,      04分,       791,         0,      98/-,     171/178/193,        263/297
  8,      潢川,     06:56,     07:00,      04分,       821,         0,     102/-,     178/185/201,        274/309
  9,      息县,     07:29,     07:32,      03分,       854,         0,     105/-,     184/191/208,        285/321
 10,      罗山,     07:53,     07:56,      03分,       878,         0,     112/-,     194/202/219,        301/339
 11,      信阳,     08:28,     08:47,      19分,       913,         0,     115/-,     200/208/226,        312/352
 12,      桐柏,     10:29,     10:34,      05分,      1034,         0,     124/-,     215/224/243,        336/379
 13,      唐河,     12:24,     12:27,      03分,      1149,         0,   135.5/-,   232.5/242/263,      360.5/406
 14,      镇平,     13:50,     13:53,      03分,      1235,         0,   138.5/-,   238.5/248/270,      372.5/420
 15,      内乡,     14:17,     14:21,      04分,      1262,         0,   141.5/-,   244.5/254/276,      381.5/430
 16,      西峡,     14:51,     14:54,      03分,      1296,         0,   148.5/-,   254.5/265/288,      398.5/449
 17,      商南,     15:54,     15:57,      03分,      1359,         0,   152.5/-,   261.5/272/296,      409.5/462
 18,      丹凤,     16:46,     16:49,      03分,      1411,         0,   163.5/-,   280.5/292/317,      438.5/494
 19,      商洛,     17:22,     17:26,      04分,      1447,         0,   163.5/-,   280.5/292/317,      438.5/494
 20,      西安,     20:14,     20:37,      23分,      1619,         0,   180.5/-,   310.5/323/351,      488.5/551
 21,      张桥,     21:38,     21:41,      03分,      1703,         0,   189.5/-,   322.5/335/364,      504.5/569
 22,    蒲城东,     22:02,     22:06,      04分,      1727,         0,     192/-,     328/341/371,        515/580
 23,    富县东,     23:38,     23:42,      04分,      1823,         0,     201/-,     343/357/387,        542/611
 24,      延安,     00:24,     00:30,      06分,      1869,         0,     213/-,     363/377/410,        572/645
 25,      子长,     01:40,     01:44,      04分,      1945,         0,     217/-,     370/385/418,        585/659
 26,    清涧县,     02:06,     02:10,      04分,      1971,         0,     217/-,     370/385/418,        585/659
 27,      绥德,     03:01,     03:05,      04分,      2026,         0,     224/-,     381/396/430,        598/674
 28,      米脂,     03:26,     03:40,      14分,      2051,         0,     229/-,     389/404/439,        613/691
 29,      榆林,     05:15,     05:15,      00分,      2160,         0,     236/-,     399/415/451,        629/709
