   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      商丘,         -,     18:18,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,    宁陵县,     18:45,     18:48,       3分,        27,        35,       9/-,        55/60/63,     81.5/87.5
  3,      民权,     19:02,     19:05,       3分,        44,        52,      11/-,        57/62/65,     86.5/92.5
  4,      兰考,     19:27,     19:31,       4分,        69,        88,    14.5/-,  60.5/65.5/68.5,     90.5/96.5
  5,      开封,     20:02,     20:07,       5分,       104,       131,    21.5/-,  67.5/72.5/75.5,   102.5/108.5
  6,      郑州,     20:53,     21:10,      17分,       155,       203,    32.5/-,  78.5/83.5/86.5,   118.5/124.5
  7,      新乡,     22:44,     23:16,      32分,       266,       283,    43.5/-,  89.5/94.5/97.5,   135.5/141.5
  8,      焦作,     00:13,     00:18,       5分,       355,       346,    51.5/-,97.5/102.5/105.5,   149.5/155.5
  9,      月山,     00:36,     00:50,      14分,       378,       362,    53.5/-,99.5/104.5/107.5,   152.5/158.5
 10,      晋城,     01:40,     01:45,       5分,       442,       406,    62.5/-,110.5/114.5/117.5,   166.5/174.5
 11,      高平,     02:29,     02:34,       5分,       491,       445,    64.5/-,115.5/119.5/122.5,   175.5/182.5
 12,      长治,     03:28,     03:33,       5分,       550,       500,      72/-,     129/132/136,       197/204
 13,    长治北,     03:53,     04:15,      22分,       575,       515,      72/-,     129/132/136,       197/204
 14,      襄垣,     04:42,     04:46,       4分,       624,       540,      75/-,     133/138/142,       205/214
 15,      沁县,     05:42,     05:44,       2分,       684,       588,      81/-,     144/148/154,       222/231
 16,      武乡,     06:10,     06:12,       2分,       712,       611,      86/-,     152/156/161,       233/244
 17,      榆社,     06:44,     06:46,       2分,       746,       641,      91/-,     158/164/169,       243/253
 18,      榆次,     09:00,     09:06,       6分,       882,       753,     102/-,     178/184/190,       274/285
 19,    太原南,     09:25,     09:41,      16分,       907,       772,     102/-,     178/184/190,       274/285
 20,      太原,     09:55,     10:24,      29分,       937,       780,     102/-,     178/184/190,       274/285
 21,      交城,     11:15,     11:18,       3分,      1017,       852,     112/-,     194/200/208,       301/315
 22,      文水,     11:29,     11:32,       3分,      1031,       866,     115/-,     200/206/214,       312/325
 23,      汾阳,     11:47,     11:50,       3分,      1049,       883,     115/-,     200/206/214,       312/325
 24,      吕梁,     12:39,     12:45,       6分,      1101,       965,     124/-,     215/223/230,       336/351
 25,    柳林南,     13:03,     13:06,       3分,      1125,       990,   128.5/-,222.5/230.5/237.5,   348.5/363.5
 26,      绥德,     13:51,     13:56,       5分,      1173,      1054,   135.5/-,232.5/240.5/247.5,   360.5/377.5
 27,      子洲,     14:15,     14:18,       3分,      1197,      1084,   138.5/-,238.5/246.5/255.5,   372.5/388.5
 28,      靖边,     15:29,     15:37,       8分,      1271,      1195,   148.5/-,254.5/263.5/272.5,   398.5/415.5
 29,      定边,     16:49,     16:56,       7分,      1351,      1300,   156.5/-,270.5/279.5/288.5,   422.5/440.5
 30,      银川,     19:42,         -,          ,      1524,      1490,   177.5/-,304.5/315.5/325.5,   476.5/497.5
