   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,  乌兰浩特,         -,     15:07,         -,         -,         -,         -,               -,              -
  2,      白城,     16:58,     17:20,      22分,       111,         0,    14.5/-,      60.5/63/69,       90.5/102
  3,      到保,     17:50,     17:57,      07分,       163,         0,    18.5/-,      64.5/67/73,       97.5/110
  4,      安广,     18:28,     18:30,      02分,       201,         0,    24.5/-,      70.5/74/80,      108.5/123
  5,      两家,     18:42,     18:44,      02分,       215,         0,    28.5/-,      74.5/78/85,      112.5/127
  6,    大安北,     19:02,     19:07,      05分,       235,         0,    29.5/-,      75.5/79/86,      115.5/131
  7,      松原,     19:55,     20:00,      05分,       288,         0,    41.5/-,      87.5/91/99,      132.5/150
  8,      农安,     21:22,     21:25,      03分,       375,         0,    51.5/-,    97.5/102/110,      149.5/169
  9,      长春,     22:30,     22:41,      11分,       443,         0,    62.5/-,   110.5/115/125,      166.5/188
 10,      四平,     23:54,     23:58,      04分,       527,         0,      75/-,     133/139/151,        205/231
 11,      辽源,     01:23,     01:30,      07分,       616,         0,      86/-,     152/158/172,        233/263
 12,      东丰,     02:08,     02:25,      17分,       661,         0,      91/-,     158/165/179,        243/274
 13,    梅河口,     02:50,     02:58,      08分,       703,         0,      93/-,     163/170/184,        251/283
 14,      柳河,     03:47,     03:55,      08分,       760,         0,      98/-,     171/178/193,        263/297
 15,    三源浦,     04:43,     04:52,      09分,       816,         0,     102/-,     178/185/201,        274/309
 16,      通化,     06:04,     06:04,      00分,       897,         0,     105/-,     184/191/208,        285/321
