   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      成都,         -,     16:23,         -,         -,         -,         -,               -,              -
  2,      德阳,     17:10,     17:16,      06分,        47,         0,    12.5/-,      58.5/61/66,        87.5/99
  3,      绵阳,     18:00,     18:08,      08分,        97,         0,    18.5/-,      64.5/67/73,       97.5/110
  4,      江油,     19:09,     19:14,      05分,       166,         0,    23.5/-,      69.5/73/79,      105.5/119
  5,      广元,     22:19,     22:39,      20分,       356,         0,    46.5/-,     92.5/97/105,      140.5/159
  6,    阳平关,     00:13,     00:15,      02分,       470,         0,    54.5/-,   100.5/105/114,      155.5/176
  7,      汉中,     02:21,     02:24,      03分,       598,         0,      72/-,     129/134/146,        197/222
  8,      安康,     05:39,     06:01,      22分,       796,         0,     102/-,     178/185/201,        274/309
  9,    白河县,     07:46,     07:56,      10分,       923,         0,     115/-,     200/208/226,        312/352
 10,      十堰,     08:57,     09:04,      07分,       994,         0,     124/-,     215/224/243,        336/379
 11,    武当山,     09:23,     09:26,      03分,      1020,         0,     124/-,     215/224/243,        336/379
 12,      谷城,     10:18,     10:22,      04分,      1075,         0,   135.5/-,   232.5/242/263,      360.5/406
 13,      襄阳,     11:29,     11:56,      27分,      1146,         0,   141.5/-,   244.5/254/276,      381.5/430
 14,      南阳,     13:34,     13:37,      03分,      1271,         0,   156.5/-,   268.5/279/303,      422.5/476
 15,  平顶山西,     15:07,     15:12,      05分,      1364,         0,   168.5/-,   288.5/300/326,      450.5/508
 16,      汝州,     15:49,     15:52,      03分,      1406,         0,   173.5/-,   296.5/308/335,      464.5/524
 17,      郑州,     18:42,     19:04,      22分,      1579,         0,     192/-,     328/341/371,        515/580
 18,      开封,     19:50,     19:53,      03分,      1647,         0,     198/-,     337/350/381,        530/597
 19,      兰考,     20:21,     20:24,      03分,      1678,         0,     201/-,     343/357/387,        542/611
 20,      民权,     20:46,     20:49,      03分,      1703,         0,     201/-,     343/357/387,        542/611
 21,      徐州,     23:08,     23:23,      15分,      1845,         0,     224/-,     381/396/430,        598/674
 22,      滕州,     00:40,     00:43,      03分,      1937,         0,     229/-,     389/404/439,        613/691
 23,      兖州,     01:23,     01:27,      04分,      1980,         0,     236/-,     399/415/451,        629/709
 24,      泰山,     02:23,     03:00,      37分,      2040,         0,       0/-,           0/0/0,            0/0
 25,      济南,     03:58,     04:10,      12分,      2135,         0,     251/-,     426/443/481,        673/758
 26,      淄博,     05:14,     05:17,      03分,      2211,         0,   254.5/-,   434.5/452/491,      687.5/775
 27,      潍坊,     06:12,     06:15,      03分,      2269,         0,   268.5/-,   455.5/473/514,      718.5/810
 28,      高密,     06:58,     07:01,      03分,      2315,         0,   273.5/-,   463.5/482/523,      734.5/828
 29,    青岛北,     07:49,     07:52,      03分,      2366,         0,   278.5/-,   471.5/490/532,      747.5/842
 30,      青岛,     08:15,     08:15,      00分,      2392,         0,   278.5/-,   471.5/490/532,      747.5/842
