   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,  齐齐哈尔,         -,     15:37,         -,         -,         -,         -,               -,              -
  2,      大兴,     16:21,     16:23,      02分,        44,         0,      11/-,        57/60/65,        86.5/98
  3,      江桥,     16:39,     16:41,      02分,        62,         0,    12.5/-,      58.5/61/66,        87.5/99
  4,      泰来,     17:27,     17:29,      02分,       110,         0,    18.5/-,      64.5/67/73,       97.5/110
  5,      镇赉,     18:12,     18:14,      02分,       155,         0,    28.5/-,      74.5/78/85,      112.5/127
  6,      白城,     18:44,     18:55,      11分,       187,         0,    32.5/-,      78.5/82/87,      118.5/134
  7,      洮南,     19:19,     19:21,      02分,       222,         0,    40.5/-,      86.5/90/98,      129.5/146
  8,      保康,     21:08,     21:11,      03分,       331,         0,    62.5/-,   110.5/115/125,      166.5/188
  9,      双辽,     22:06,     22:09,      03分,       389,         0,      69/-,     123/128/130,        186/194
 10,      四平,     23:19,     23:22,      03分,       462,         0,      78/-,     139/144/148,        214/242
 11,      沈阳,     01:38,     02:08,      30分,       601,         0,     102/-,     178/184/190,        274/285
 12,      鞍山,     03:08,     03:13,      05分,       691,         0,     112/-,     194/202/219,        301/339
 13,    大石桥,     04:05,     04:08,      03分,       748,         0,     119/-,     207/215/221,        324/365
 14,   熊岳城,     04:46,     05:02,      16分,       789,         0,     124/-,     215/223/243,       336/387
 15,   瓦房店,     05:51,     05:53,      02分,       854,         0,   135.5/-,   232.5/241/248,   360.5/411.5
 16,    普兰店,     06:13,     06:15,      02分,       876,         0,   138.5/-,   238.5/247/270,      372.5/420
 17,      金州,     06:46,     06:48,      02分,       909,         0,   141.5/-,   244.5/253/276,     381.5/429
 18,      大连,     07:23,     07:23,      00分,       946,         0,   148.5/-,   254.5/264/287,     398.5/446
