   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      成都,         -,     12:55,         -,         -,         -,         -,               -,              -
  2,      德阳,     13:42,     13:46,      04分,        47,         0,    12.5/-,      58.5/61/66,        87.5/99
  3,      绵阳,     14:30,     14:35,      05分,        95,         0,    18.5/-,      64.5/67/73,       97.5/110
  4,      江油,     15:12,     15:20,      08分,       137,         0,    23.5/-,      69.5/73/79,      105.5/119
  5,      广元,     18:08,     18:20,      12分,       313,         0,    46.5/-,     92.5/97/105,      140.5/159
  6,    阳平关,     19:54,     19:56,      02分,       419,         0,    54.5/-,   100.5/105/114,      155.5/176
  7,      略阳,     21:07,     21:11,      04分,       492,         0,    64.5/-,   115.5/120/131,      175.5/198
  8,      徽县,     22:39,     22:41,      02分,       584,         0,      72/-,     129/134/146,        197/222
  9,      宝鸡,     03:30,     03:40,      10分,       875,         0,      91/-,     158/165/179,        243/274
 10,      西安,     05:45,     05:45,      00分,      1010,         0,     112/-,     194/202/219,        301/339
