   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    七台河,         -,     15:41,         -,         -,         -,         -,               -,              -
  2,      勃利,     16:27,     16:30,      03分,        46,         0,       4/-,      38/39.5/43,          55/62
  3,      佛岭,     16:56,     16:59,      03分,        75,         0,       0/-,           0/0/0,            0/0
  4,   古城镇,     17:56,     17:59,      03分,       135,         0,     9.5/-,           -/-/-,           -/-
  5,      林口,     18:12,     18:19,      07分,       151,         0,    10.5/-,           -/-/-,           -/-
  6,      楚山,     18:47,     18:50,      03分,       186,         0,    13.5/-,      47.5/50/54,        71.5/81
  7,      宝林,     19:03,     19:08,      05分,       202,         0,    14.5/-,    48.5/50.5/55,        73.5/83
  8,   朱家沟,     19:31,     19:35,      04分,       230,         0,    15.5/-,           -/-/-,           -/-
  9,      柴河,     19:55,     20:07,      12分,       254,         0,    18.5/-,           -/-/-,           -/-
 10,    牡丹江,     20:38,     20:38,      00分,       297,         0,    21.5/-,      55.5/58/63,        82.5/93
