   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      威海,         -,     09:38,         -,         -,         -,         -,               -,              -
  2,      文登,     10:17,     10:20,      03分,        39,         0,       9/-,        55/58/63,        81.5/92
  3,      乳山,     11:16,     11:18,      02分,        98,         0,    14.5/-,      60.5/63/69,       90.5/102
  4,      桃村,     12:17,     12:29,      12分,       159,         0,    21.5/-,      67.5/71/77,      102.5/116
  5,      海阳,     12:44,     12:47,      03分,       186,         0,    23.5/-,      69.5/73/79,      105.5/119
  6,      蓝村,     14:15,     14:29,      14分,       277,         0,    41.5/-,      87.5/91/99,      132.5/150
  7,      胶州,     14:47,     14:50,      03分,       309,         0,    43.5/-,     89.5/93/101,      135.5/153
  8,      诸城,     15:33,     15:36,      03分,       355,         0,    51.5/-,    97.5/102/110,      149.5/169
  9,      五莲,     16:00,     16:02,      02分,       382,         0,    54.5/-,   100.5/105/114,      155.5/176
 10,      莒县,     16:29,     16:31,      02分,       411,         0,    62.5/-,   110.5/115/125,      166.5/188
 11,      沂南,     16:53,     16:59,      06分,       435,         0,    64.5/-,   115.5/120/131,      175.5/198
 12,    临沂北,     17:31,     17:34,      03分,       473,         0,      72/-,     129/134/146,        197/222
 13,      郯城,     18:14,     18:20,      06分,       516,         0,      78/-,     139/145/157,        214/242
 14,      新沂,     18:51,     19:11,      20分,       553,         0,      81/-,     144/150/163,        222/251
 15,      邳州,     19:35,     19:40,      05分,       597,         0,      86/-,     152/158/172,        233/263
 16,      徐州,     20:32,     20:45,      13分,       654,         0,      98/-,     171/176/193,        263/297
 17,      淮北,     21:48,     21:52,      04分,       730,         0,     102/-,     178/185/201,        274/309
 18,      涡阳,     22:46,     22:51,      05分,       788,         0,     112/-,     194/202/219,        301/339
 19,      阜阳,     00:16,     00:31,      15分,       878,         0,     119/-,     207/215/234,        324/365
 20,      潢川,     02:14,     02:17,      03分,       996,         0,   135.5/-,   232.5/242/263,      360.5/406
 21,      麻城,     03:32,     03:35,      03分,      1074,         0,   148.5/-,   254.5/265/288,      398.5/449
 22,      汉口,     05:00,     05:00,      00分,      1162,         0,   156.5/-,   268.5/279/303,      422.5/476
