   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      昆明,         -,     19:15,         -,         -,         -,         -,               -,              -
  2,      曲靖,     20:55,     21:00,      05分,       100,         0,    23.5/-,      69.5/73/79,      105.5/119
  3,      宣威,     22:11,     22:19,      08分,       176,         0,    40.5/-,      86.5/90/98,      129.5/146
  4,    六盘水,     23:49,     23:59,      10分,       274,         0,    54.5/-,   100.5/105/114,      155.5/176
  5,      安顺,     01:52,     01:58,      06分,       397,         0,      75/-,     133/139/151,        205/231
  6,      贵阳,     03:18,     03:36,      18分,       483,         0,      86/-,     152/158/172,        233/263
  7,      凯里,     05:58,     06:03,      05分,       643,         0,     112/-,     194/202/219,        301/339
  8,      玉屏,     08:13,     08:19,      06分,       778,         0,     124/-,     215/224/243,        336/379
  9,      怀化,     09:57,     10:13,      16分,       882,         0,   138.5/-,   238.5/248/270,      372.5/420
 10,      新化,     12:54,     13:06,      12分,      1059,         0,   163.5/-,   280.5/292/317,      438.5/494
 11,      娄底,     14:25,     14:31,      06分,      1150,         0,   173.5/-,   296.5/308/335,      464.5/524
 12,      湘乡,     15:11,     15:14,      03分,      1196,         0,   177.5/-,   304.5/317/344,      476.5/537
 13,      湘潭,     15:45,     15:49,      04分,      1230,         0,   180.5/-,   310.5/323/351,      488.5/551
 14,      株洲,     16:54,     17:12,      18分,      1299,         0,   180.5/-,   310.5/323/351,      488.5/551
 15,      醴陵,     17:42,     17:46,      04分,      1347,         0,   189.5/-,   322.5/335/364,      504.5/569
 16,      萍乡,     18:11,     18:17,      06分,      1376,         0,     192/-,     328/341/371,        515/580
 17,      宜春,     19:00,     19:05,      05分,      1425,         0,     198/-,     337/350/381,        530/597
 18,      分宜,     19:23,     19:27,      04分,      1448,         0,     198/-,     337/350/381,        530/597
 19,      新余,     19:47,     19:52,      05分,      1472,         0,     201/-,     343/357/387,        542/611
 20,      鹰潭,     22:22,     22:41,      19分,      1627,         0,       0/-,           0/0/0,            0/0
 21,    景德镇,     01:02,     01:12,      10分,      1787,         0,     240/-,     408/424/461,        640/721
 22,      黄山,     04:01,     04:04,      03分,      1966,         0,     251/-,     426/443/481,        673/758
 23,    绩溪县,     04:53,     04:59,      06分,      2018,         0,   254.5/-,   434.5/452/491,      687.5/775
 24,      宁国,     06:17,     06:23,      06分,      2102,         0,   263.5/-,   446.5/464/504,      704.5/794
 25,      宣城,     06:59,     07:02,      03分,      2144,         0,   268.5/-,   455.5/473/514,      718.5/810
 26,      芜湖,     07:57,     08:03,      06分,      2202,         0,   273.5/-,   463.5/482/523,      734.5/828
 27,    马鞍山,     08:43,     08:48,      05分,      2248,         0,   273.5/-,   463.5/482/523,      734.5/828
 28,      南京,     09:48,     09:48,      00分,      2313,         0,   278.5/-,   471.5/490/532,      747.5/842
